ComClustID	pH_mean	Temperature_C_mean	Depth_metres_mean
SGRP229165			
SGRP229187			
SGRP229225			
SGRP229226			
SGRP229316			
SGRP229356			
SGRP229372			
SGRP229408			
SGRP229418			
SGRP229422			
SGRP229442			
SGRP229449			
SGRP229453			
SGRP229469			
SGRP229472			
SGRP229531			
SGRP229576			
SGRP229609			
SGRP229645			
SGRP229647			
SGRP229650			
SGRP229652			
SGRP229655			
SGRP229657			
SGRP229658			
SGRP229659			
SGRP229660			
SGRP229661			
SGRP229665			
SGRP229698			
SGRP229699			
SGRP229700			
SGRP229702			
SGRP229706			
SGRP229709			
SGRP229739			
SGRP229826			
SGRP230007			
SGRP230010			
SGRP230011			
SGRP230014			
SGRP230048			
SGRP230049			
SGRP230050			
SGRP230058			
SGRP230080			
SGRP230084			
SGRP230098			
SGRP230104			
SGRP230123			
SGRP230131			
SGRP230133			
SGRP230140			
SGRP230141			
SGRP230146			
SGRP230159			
SGRP230170			
SGRP230187			
SGRP230205			
SGRP230210			
SGRP230212			
SGRP230216			
SGRP230257			
SGRP230258			
SGRP230306			
SGRP230308			
SGRP230314			
SGRP230327			
SGRP230334			
SGRP230340			
SGRP230366			
SGRP230440			
SGRP230480			
SGRP230562			
SGRP230592			
SGRP230634			
SGRP230686			
SGRP230699			
SGRP230717			
SGRP230826			
SGRP230842			
SGRP231032			
SGRP231116			
SGRP231147			
SGRP231151			
SGRP231275			
SGRP231400			
SGRP231603			
SGRP231680			
SGRP232064			
SGRP232105			
SGRP232119			
SGRP232127			
SGRP232129			
SGRP232142			
SGRP232143			
SGRP232145			
SGRP232150			
SGRP232157			
SGRP232158			
SGRP232164			
SGRP232180			
SGRP232213			
SGRP232231			
SGRP232234			
SGRP232243			
SGRP232253			
SGRP232261			
SGRP232278			
SGRP232279			
SGRP232280			
SGRP232287			
SGRP232293			
SGRP232297			
SGRP232311			
SGRP232560			
SGRP232766			
SGRP232768			
SGRP232769			
SGRP232770			
SGRP232771			
SGRP232775			
SGRP232786			
SGRP232796			
SGRP232809			
SGRP232835			
SGRP232837			
SGRP232838			
SGRP232847			
SGRP233058			
SGRP233059			
SGRP233061			
SGRP233063			
SGRP233068			
SGRP233071			
SGRP233072			
SGRP233075			
SGRP233077			
SGRP233080			
SGRP233081			
SGRP233092			
SGRP233132			
SGRP233144			
SGRP233147			
SGRP233153			
SGRP233157			
SGRP233160			
SGRP233187			
SGRP233188			
SGRP233205			
SGRP233212			
SGRP233234			
SGRP233354			
SGRP233356			
SGRP233358			
SGRP233359			
SGRP233370			
SGRP233371			
SGRP233372			
SGRP233375			
SGRP233377			
SGRP233435			
SGRP233554			
SGRP233570			
SGRP233584			
SGRP233602			
SGRP233664			
SGRP233679			
SGRP233824			
SGRP233827			
SGRP233833			
SGRP233896			
SGRP233946			
SGRP233947			
SGRP234029			
SGRP234179			
SGRP234180			
SGRP234184			
SGRP234186			
SGRP234189			
SGRP234199			
SGRP234206			
SGRP234208			
SGRP234209			
SGRP234211			
SGRP234225			
SGRP234229			
SGRP234230			
SGRP234239			
SGRP234243			
SGRP234260			
SGRP234271			
SGRP234278			
SGRP234514			
SGRP234520			
SGRP234521			
SGRP234524			
SGRP234527			
SGRP234529			
SGRP234533			
SGRP234572			
SGRP234575			
SGRP234578			
SGRP234601			
SGRP234611			
SGRP234689			
SGRP234729			
SGRP234731			
SGRP234733			
SGRP234735			
SGRP234766			
SGRP234822			
SGRP234823			
SGRP234828			
SGRP234830			
SGRP234833			
SGRP234839			
SGRP234853			
SGRP234856			
SGRP234881			
SGRP234910			
SGRP235001			
SGRP235018			
SGRP235064			
SGRP235096			
SGRP235099			
SGRP235157			
SGRP235195			
SGRP235269			
SGRP235303			
SGRP235309			
SGRP235355			
SGRP235495			
SGRP235496			
SGRP235497			
SGRP235498			
SGRP235499			
SGRP235501			
SGRP235556			
SGRP235560			
SGRP235562			
SGRP235563			
SGRP235582			
SGRP235644			
SGRP235649			
SGRP235650			
SGRP235661			
SGRP235663			
SGRP235665			
SGRP235666			
SGRP235667			
SGRP235670			
SGRP235672			
SGRP235673			
SGRP235675			
SGRP235676			
SGRP235688			
SGRP235689			
SGRP235691			
SGRP235696			
SGRP235698			
SGRP235703			
SGRP235706			
SGRP235720			
SGRP235721			
SGRP235723			
SGRP235727			
SGRP235760			
SGRP235771			
SGRP235793			
SGRP236020			
SGRP236048			
SGRP236050			
SGRP236052			
SGRP236057			
SGRP236064			
SGRP236081			
SGRP236086			
SGRP236103			
SGRP236106			
SGRP236112			
SGRP236116			
SGRP236189			
SGRP236212			
SGRP236213			
SGRP236218			
SGRP236227			
SGRP236293			
SGRP236339			
SGRP236364			
SGRP236400			
SGRP236460			
SGRP236470			
SGRP236498			
SGRP236524			
SGRP236537			
SGRP236545			
SGRP236651			
SGRP236690			
SGRP236736			
SGRP236737			
SGRP236739			
SGRP236745			
SGRP236755			
SGRP236757			
SGRP236775			
SGRP236778			
SGRP236812			
SGRP236846			
SGRP236906			
SGRP236910			
SGRP236912			
SGRP236913			
SGRP236927			
SGRP236929			
SGRP236964			
SGRP236985			
SGRP237259			
SGRP237264			
SGRP237265			
SGRP237267			
SGRP237269			
SGRP237270			
SGRP237271			
SGRP237272			
SGRP237274			
SGRP237275			
SGRP237277			
SGRP237278			
SGRP237285			
SGRP237286			
SGRP237288			
SGRP237293			
SGRP237294			
SGRP237297			
SGRP237298			
SGRP237300			
SGRP237302			
SGRP237305			
SGRP237318			
SGRP237328			
SGRP237332			
SGRP237334			
SGRP237360			
SGRP237372			
SGRP237584			
SGRP237585			
SGRP237586			
SGRP237588			
SGRP237591			
SGRP237595			
SGRP237600			
SGRP237617			
SGRP237620			
SGRP237649			
SGRP237693			
SGRP237787			
SGRP237799			
SGRP237856			
SGRP237857			
SGRP237858			
SGRP237859			
SGRP237862			
SGRP237868			
SGRP237875			
SGRP237882			
SGRP237890			
SGRP237902			
SGRP237904			
SGRP237910			
SGRP237927			
SGRP237951			
SGRP237957			
SGRP237967			
SGRP237968			
SGRP237969			
SGRP237971			
SGRP237978			
SGRP237984			
SGRP237985			
SGRP237986			
SGRP237988			
SGRP238054			
SGRP238082			
SGRP238117			
SGRP238123			
SGRP238158			
SGRP238217			
SGRP238235			
SGRP238527			
SGRP238531			
SGRP238541			
SGRP238547			
SGRP238556			
SGRP238558			
SGRP238565			
SGRP238573			
SGRP238590			
SGRP238602			
SGRP238717			
SGRP238846			
SGRP238849			
SGRP238851			
SGRP238863			
SGRP238877			
SGRP238878			
SGRP238883			
SGRP238888			
SGRP238890			
SGRP238902			
SGRP238908			
SGRP238922			
SGRP238929			
SGRP238933			
SGRP238975			
SGRP239041			
SGRP239060			
SGRP239062			
SGRP239065			
SGRP239070			
SGRP239075			
SGRP239082			
SGRP239110			
SGRP239213			
SGRP239216			
SGRP239365			
SGRP239368			
SGRP239371			
SGRP239372			
SGRP239391			
SGRP239413			
SGRP239463			
SGRP239582			
SGRP239587			
SGRP239588			
SGRP239590			
SGRP239592			
SGRP239599			
SGRP239610			
SGRP239617			
SGRP239627			
SGRP239628			
SGRP239631			
SGRP239634			
SGRP239636			
SGRP239656			
SGRP239682			
SGRP239683			
SGRP239684			
SGRP239685			
SGRP239688			
SGRP239697			
SGRP239706			
SGRP239707			
SGRP239708			
SGRP239710			
SGRP239714			
SGRP239720			
SGRP239729			
SGRP239733			
SGRP239747			
SGRP239785			
SGRP239788			
SGRP239790			
SGRP239796			
SGRP239808			
SGRP239809			
SGRP239813			
SGRP239818			
SGRP239835			
SGRP239847			
SGRP239855			
SGRP239857			
SGRP239860			
SGRP239890			
SGRP239923			
SGRP240045			
SGRP240121			
SGRP240276			
SGRP240277			
SGRP240369			
SGRP240373			
SGRP240377			
SGRP240380			
SGRP240385			
SGRP240441			
SGRP240512			
SGRP240551			
SGRP240597			
SGRP240604			
SGRP240735			
SGRP240904			
SGRP241082			
SGRP241090			
SGRP241093			
SGRP241094			
SGRP241095			
SGRP241096			
SGRP241099			
SGRP241100			
SGRP241102			
SGRP241106			
SGRP241107			
SGRP241108			
SGRP241111			
SGRP241128			
SGRP241134			
SGRP241136			
SGRP241138			
SGRP241140			
SGRP241144			
SGRP241151			
SGRP241160			
SGRP241170			
SGRP241182			
SGRP241183			
SGRP241189			
SGRP241207			
SGRP241210			
SGRP241260			
SGRP241275			
SGRP241364			
SGRP241371			
SGRP241372			
SGRP241373			
SGRP241375			
SGRP241393			
SGRP241395			
SGRP241398			
SGRP241403			
SGRP241404			
SGRP241411			
SGRP241414			
SGRP241426			
SGRP241434			
SGRP241438			
SGRP241441			
SGRP241447			
SGRP241448			
SGRP241451			
SGRP241452			
SGRP241455			
SGRP241456			
SGRP241458			
SGRP241470			
SGRP241473			
SGRP241475			
SGRP241478			
SGRP241481			
SGRP241485			
SGRP241487			
SGRP241490			
SGRP241491			
SGRP241497			
SGRP241501			
SGRP241503			
SGRP241504			
SGRP241507			
SGRP241508			
SGRP241513			
SGRP241524			
SGRP241525			
SGRP241534			
SGRP241542			
SGRP241553			
SGRP241557			
SGRP241599			
SGRP241619			
SGRP241620			
SGRP241621			
SGRP241636			
SGRP241653			
SGRP241664			
SGRP241677			
SGRP241695			
SGRP241889			
SGRP241890			
SGRP241896			
SGRP241949			
SGRP241957			
SGRP241963			
SGRP242013			
SGRP242018			
SGRP242083			
SGRP242095			
SGRP242200			
SGRP242325			
SGRP242335			
SGRP242350			
SGRP242353			
SGRP242360			
SGRP242375			
SGRP242388			
SGRP242396			
SGRP242419			
SGRP242423			
SGRP242570			
SGRP242571			
SGRP242579			
SGRP242586			
SGRP242597			
SGRP242611			
SGRP242622			
SGRP242738			
SGRP242740			
SGRP242741			
SGRP242742			
SGRP242744			
SGRP242745			
SGRP242748			
SGRP242750			
SGRP242751			
SGRP242752			
SGRP242753			
SGRP242754			
SGRP242756			
SGRP242757			
SGRP242762			
SGRP242764			
SGRP242765			
SGRP242769			
SGRP242770			
SGRP242772			
SGRP242773			
SGRP242776			
SGRP242777			
SGRP242778			
SGRP242780			
SGRP242784			
SGRP242786			
SGRP242792			
SGRP242797			
SGRP243065			
SGRP243367			
SGRP243709			
SGRP243711			
SGRP243713			
SGRP243754			
SGRP243755			
SGRP243763			
SGRP243817			
SGRP243818			
SGRP243821			
SGRP243823			
SGRP243828			
SGRP243831			
SGRP243841			
SGRP243848			
SGRP243853			
SGRP243858			
SGRP243861			
SGRP244001			
SGRP244042			
SGRP244050			
SGRP244084			
SGRP244278			
SGRP244287			
SGRP244288			
SGRP244294			
SGRP244295			
SGRP244297			
SGRP244300			
SGRP244304			
SGRP244306			
SGRP244332			
SGRP244341			
SGRP244351			
SGRP244469			
SGRP244549			
SGRP244552			
SGRP244553			
SGRP244555			
SGRP244561			
SGRP244563			
SGRP244564			
SGRP244566			
SGRP244576			
SGRP244588			
SGRP244592			
SGRP244593			
SGRP244604			
SGRP244606			
SGRP244649			
SGRP244692			
SGRP244694			
SGRP244695			
SGRP244696			
SGRP244697			
SGRP244702			
SGRP244703			
SGRP244704			
SGRP244706			
SGRP244711			
SGRP244715			
SGRP244721			
SGRP244722			
SGRP244728			
SGRP244739			
SGRP244740			
SGRP244742			
SGRP244747			
SGRP244761			
SGRP244763			
SGRP244767			
SGRP244784			
SGRP244807			
SGRP244889			
SGRP245034			
SGRP245042			
SGRP245045			
SGRP245076			
SGRP245114			
SGRP245121			
SGRP245122			
SGRP245123			
SGRP245147			
SGRP245157			
SGRP245162			
SGRP245167			
SGRP245189			
SGRP245209			
SGRP245240			
SGRP245241			
SGRP245268			
SGRP245276			
SGRP245280			
SGRP245289			
SGRP245319			
SGRP245323			
SGRP245430			
SGRP245543			
SGRP245573			
SGRP245574			
SGRP245576			
SGRP245613			
SGRP245686			
SGRP245696			
SGRP245699			
SGRP245723			
SGRP245734			
SGRP245748			
SGRP245758			
SGRP245764			
SGRP245768			
SGRP245769			
SGRP245772			
SGRP245782			
SGRP245807			
SGRP245810			
SGRP245811			
SGRP245830			
SGRP245834			
SGRP245842			
SGRP245858			
SGRP245864			
SGRP245867			
SGRP245927			
SGRP245984			
SGRP246629			
SGRP246641			
SGRP246645			
SGRP246647			
SGRP246648			
SGRP246656			
SGRP246665			
SGRP246668			
SGRP246669			
SGRP246670			
SGRP246678			
SGRP246685			
SGRP246765			
SGRP246793			
SGRP246820			
SGRP246830			
SGRP246832			
SGRP246835			
SGRP246840			
SGRP246847			
SGRP246851			
SGRP246854			
SGRP246855			
SGRP246857			
SGRP246858			
SGRP246863			
SGRP246872			
SGRP246899			
SGRP247009			
SGRP247035			
SGRP247050			
SGRP247051			
SGRP247053			
SGRP247174			
SGRP247175			
SGRP247176			
SGRP247178			
SGRP247181			
SGRP247197			
SGRP247201			
SGRP247205			
SGRP247212			
SGRP247236			
SGRP247326			
SGRP247477			
SGRP247496			
SGRP247527			
SGRP247613			
SGRP247863			
SGRP247883			
SGRP247884			
SGRP248015			
SGRP248044			
SGRP248197			
SGRP248198			
SGRP248200			
SGRP248210			
SGRP248227			
SGRP248272			
SGRP248275			
SGRP248276			
SGRP248280			
SGRP248285			
SGRP248286			
SGRP248298			
SGRP248311			
SGRP248321			
SGRP248433			
SGRP248437			
SGRP248453			
SGRP248454			
SGRP248456			
SGRP248457			
SGRP248459			
SGRP248467			
SGRP248473			
SGRP248474			
SGRP248475			
SGRP248476			
SGRP248496			
SGRP248531			
SGRP248639			
SGRP248640			
SGRP248641			
SGRP248642			
SGRP248644			
SGRP248648			
SGRP248755			
SGRP248831			
SGRP248835			
SGRP249078			
SGRP249079			
SGRP249080			
SGRP249084			
SGRP249085			
SGRP249087			
SGRP249089			
SGRP249090			
SGRP249091			
SGRP249093			
SGRP249094			
SGRP249095			
SGRP249096			
SGRP249097			
SGRP249103			
SGRP249104			
SGRP249105			
SGRP249125			
SGRP249127			
SGRP249132			
SGRP249205			
SGRP249264			
SGRP249265			
SGRP249270			
SGRP249302			
SGRP249304			
SGRP249305			
SGRP249311			
SGRP249415			
SGRP249416			
SGRP249417			
SGRP249418			
SGRP249425			
SGRP249426			
SGRP249427			
SGRP249430			
SGRP249432			
SGRP249433			
SGRP249434			
SGRP249437			
SGRP249446			
SGRP249448			
SGRP249450			
SGRP249452			
SGRP249456			
SGRP249459			
SGRP249461			
SGRP249463			
SGRP249464			
SGRP249465			
SGRP249467			
SGRP249468			
SGRP249470			
SGRP249473			
SGRP249474			
SGRP249475			
SGRP249482			
SGRP249483			
SGRP249485			
SGRP249487			
SGRP249491			
SGRP249492			
SGRP249495			
SGRP249496			
SGRP249509			
SGRP249512			
SGRP249514			
SGRP249517			
SGRP249520			
SGRP249522			
SGRP249539			
SGRP249706			
SGRP249709			
SGRP249712			
SGRP249728			
SGRP249732			
SGRP249750			
SGRP249779			
SGRP249792			
SGRP249798			
SGRP249801			
SGRP249946			
SGRP249947			
SGRP249948			
SGRP249952			
SGRP249955			
SGRP249956			
SGRP249959			
SGRP249960			
SGRP249962			
SGRP249966			
SGRP249969			
SGRP249971			
SGRP249972			
SGRP249973			
SGRP249974			
SGRP249977			
SGRP249981			
SGRP249982			
SGRP249986			
SGRP249988			
SGRP249990			
SGRP249992			
SGRP250003			
SGRP250004			
SGRP250011			
SGRP250036			
SGRP250075			
SGRP250086			
SGRP250097			
SGRP250103			
SGRP250217			
SGRP250218			
SGRP250230			
SGRP250232			
SGRP250244			
SGRP250247			
SGRP250249			
SGRP250257			
SGRP250263			
SGRP250267			
SGRP250286			
SGRP250293			
SGRP250314			
SGRP250331			
SGRP250338			
SGRP250345			
SGRP250347			
SGRP250357			
SGRP250359			
SGRP250378			
SGRP250574			
SGRP250576			
SGRP250578			
SGRP250581			
SGRP250590			
SGRP250596			
SGRP250625			
SGRP250628			
SGRP250639			
SGRP250646			
SGRP250664			
SGRP250672			
SGRP250700			
SGRP250720			
SGRP250745			
SGRP250917			
SGRP250918			
SGRP250919			
SGRP250920			
SGRP250921			
SGRP250922			
SGRP250925			
SGRP250927			
SGRP250929			
SGRP250931			
SGRP250933			
SGRP250934			
SGRP250938			
SGRP250939			
SGRP250940			
SGRP250944			
SGRP250949			
SGRP250951			
SGRP250953			
SGRP250984			
SGRP250985			
SGRP250990			
SGRP250993			
SGRP250995			
SGRP250996			
SGRP250998			
SGRP250999			
SGRP251004			
SGRP251011			
SGRP251022			
SGRP251101			
SGRP251126			
SGRP251170			
SGRP251469			
SGRP251486			
SGRP251487			
SGRP251489			
SGRP251506			
SGRP251530			
SGRP251623			
SGRP251647			
SGRP251655			
SGRP251673			
SGRP251680			
SGRP251848			
SGRP251950			
SGRP252145			
SGRP252275			
SGRP252295			
SGRP252467			
SGRP252471			
SGRP252473			
SGRP252476			
SGRP252479			
SGRP252490			
SGRP252491			
SGRP252492			
SGRP252507			
SGRP252533			
SGRP252680			
SGRP252714			
SGRP252715			
SGRP252716			
SGRP252784			
SGRP252785			
SGRP252786			
SGRP252802			
SGRP252803			
SGRP252804			
SGRP252805			
SGRP252811			
SGRP252862			
SGRP252934			
SGRP252942			
SGRP252947			
SGRP252954			
SGRP252963			
SGRP252983			
SGRP253073			
SGRP253243			
SGRP253246			
SGRP253247			
SGRP253248			
SGRP253249			
SGRP253251			
SGRP253252			
SGRP253253			
SGRP253254			
SGRP253255			
SGRP253256			
SGRP253257			
SGRP253276			
SGRP253278			
SGRP253297			
SGRP253306			
SGRP253632			
SGRP253634			
SGRP253646			
SGRP253651			
SGRP253662			
SGRP253835			
SGRP253836			
SGRP253838			
SGRP253843			
SGRP253845			
SGRP253847			
SGRP253848			
SGRP253850			
SGRP253856			
SGRP253884			
SGRP253892			
SGRP253895			
SGRP253906			
SGRP253912			
SGRP253975			
SGRP253998			
SGRP254000			
SGRP254132			
SGRP254145			
SGRP254152			
SGRP254194			
SGRP254203			
SGRP254225			
SGRP254230			
SGRP254257			
SGRP254306			
SGRP254314			
SGRP254318			
SGRP254359			
SGRP254440			
SGRP254470			
SGRP254474			
SGRP254576			
SGRP254577			
SGRP254580			
SGRP254743			
SGRP254768			
SGRP254770			
SGRP254774			
SGRP254779			
SGRP254783			
SGRP254785			
SGRP254787			
SGRP254788			
SGRP254793			
SGRP254794			
SGRP254797			
SGRP254803			
SGRP254805			
SGRP254807			
SGRP254811			
SGRP254819			
SGRP254820			
SGRP254822			
SGRP254833			
SGRP254870			
SGRP254877			
SGRP254878			
SGRP254886			
SGRP254887			
SGRP254888			
SGRP254899			
SGRP254908			
SGRP254913			
SGRP254916			
SGRP254928			
SGRP254929			
SGRP254958			
SGRP254959			
SGRP254967			
SGRP255006			
SGRP255138			
SGRP255142			
SGRP255143			
SGRP255145			
SGRP255146			
SGRP255151			
SGRP255152			
SGRP255161			
SGRP255164			
SGRP255167			
SGRP255175			
SGRP255202			
SGRP255275			
SGRP255289			
SGRP255293			
SGRP255294			
SGRP255329			
SGRP255344			
SGRP255354			
SGRP255453			
SGRP255455			
SGRP255459			
SGRP255473			
SGRP255477			
SGRP255563			
SGRP255577			
SGRP255653			
SGRP255656			
SGRP255660			
SGRP255661			
SGRP255679			
SGRP255685			
SGRP255700			
SGRP255702			
SGRP255703			
SGRP255704			
SGRP255705			
SGRP255706			
SGRP255709			
SGRP255716			
SGRP255719			
SGRP255730			
SGRP255741			
SGRP255762			
SGRP255781			
SGRP255823			
SGRP255899			
SGRP255910			
SGRP255956			
SGRP256107			
SGRP256108			
SGRP256112			
SGRP256118			
SGRP256119			
SGRP256123			
SGRP256124			
SGRP256127			
SGRP256131			
SGRP256133			
SGRP256138			
SGRP256154			
SGRP256158			
SGRP256171			
SGRP256177			
SGRP256183			
SGRP256196			
SGRP256285			
SGRP256352			
SGRP256397			
SGRP256511			
SGRP256543			
SGRP256562			
SGRP256594			
SGRP256598			
SGRP256620			
SGRP256628			
SGRP256630			
SGRP256633			
SGRP256641			
SGRP256642			
SGRP256663			
SGRP256673			
SGRP256690			
SGRP256691			
SGRP256695			
SGRP256698			
SGRP256700			
SGRP256710			
SGRP256719			
SGRP256720			
SGRP256726			
SGRP256748			
SGRP256758			
SGRP256763			
SGRP256780			
SGRP256781			
SGRP256787			
SGRP256789			
SGRP256804			
SGRP256810			
SGRP256837			
SGRP256851			
SGRP256852			
SGRP256878			
SGRP256903			
SGRP256904			
SGRP256912			
SGRP256918			
SGRP256924			
SGRP256929			
SGRP256932			
SGRP256933			
SGRP256942			
SGRP256945			
SGRP256946			
SGRP256947			
SGRP256955			
SGRP256960			
SGRP256971			
SGRP256972			
SGRP256975			
SGRP256976			
SGRP256979			
SGRP256980			
SGRP256982			
SGRP256985			
SGRP256993			
SGRP256995			
SGRP256996			
SGRP257002			
SGRP257003			
SGRP257005			
SGRP257007			
SGRP257008			
SGRP257009			
SGRP257011			
SGRP257012			
SGRP257015			
SGRP257018			
SGRP257019			
SGRP257022			
SGRP257030			
SGRP257035			
SGRP257037			
SGRP257041			
SGRP257057			
SGRP257063			
SGRP257065			
SGRP257076			
SGRP257096			
SGRP257104			
SGRP257156			
SGRP257157			
SGRP257159			
SGRP257160			
SGRP257162			
SGRP257171			
SGRP257176			
SGRP257177			
SGRP257180			
SGRP257185			
SGRP257187			
SGRP257197			
SGRP257235			
SGRP257236			
SGRP257240			
SGRP257247			
SGRP257249			
SGRP257256			
SGRP257265			
SGRP257272			
SGRP257273			
SGRP257276			
SGRP257278			
SGRP257313			
SGRP257314			
SGRP257319			
SGRP257325			
SGRP257327			
SGRP257329			
SGRP257343			
SGRP257347			
SGRP257358			
SGRP257362			
SGRP257373			
SGRP257374			
SGRP257388			
SGRP257396			
SGRP257412			
SGRP257432			
SGRP257434			
SGRP257446			
SGRP257450			
SGRP257453			
SGRP257472			
SGRP257475			
SGRP257498			
SGRP257524			
SGRP257534			
SGRP257563			
SGRP257565			
SGRP257566			
SGRP257567			
SGRP257568			
SGRP257569			
SGRP257571			
SGRP257573			
SGRP257574			
SGRP257575			
SGRP257577			
SGRP257578			
SGRP257579			
SGRP257581			
SGRP257584			
SGRP257585			
SGRP257586			
SGRP257590			
SGRP257597			
SGRP257599			
SGRP257601			
SGRP257602			
SGRP257603			
SGRP257604			
SGRP257605			
SGRP257607			
SGRP257608			
SGRP257612			
SGRP257614			
SGRP257617			
SGRP257620			
SGRP257844			
SGRP257980			
SGRP258236			
SGRP258238			
SGRP258239			
SGRP258246			
SGRP258248			
SGRP258249			
SGRP258250			
SGRP258251			
SGRP258261			
SGRP258285			
SGRP258307			
SGRP258466			
SGRP258484			
SGRP258510			
SGRP258531			
SGRP258540			
SGRP258565			
SGRP258619			
SGRP258890			
SGRP258892			
SGRP258893			
SGRP258898			
SGRP258899			
SGRP258902			
SGRP258905			
SGRP258923			
SGRP258927			
SGRP258935			
SGRP258944			
SGRP258948			
SGRP258951			
SGRP258959			
SGRP259006			
SGRP259008			
SGRP259040			
SGRP259083			
SGRP259116			
SGRP259187			
SGRP259198			
SGRP259284			
SGRP259337			
SGRP259582			
SGRP259589			
SGRP259595			
SGRP259596			
SGRP259600			
SGRP259603			
SGRP259605			
SGRP259612			
SGRP259723			
SGRP259726			
SGRP259760			
SGRP259767			
SGRP259793			
SGRP259805			
SGRP259818			
SGRP259824			
SGRP259870			
SGRP259923			
SGRP259942			
SGRP259953			
SGRP260074			
SGRP260123			
SGRP260213			
SGRP260237			
SGRP260240			
SGRP260253			
SGRP260255			
SGRP260257			
SGRP260258			
SGRP260259			
SGRP260260			
SGRP260284			
SGRP260311			
SGRP260378			
SGRP260411			
SGRP260447			
SGRP260566			
SGRP260581			
SGRP260652			
SGRP260712			
SGRP260713			
SGRP260714			
SGRP260715			
SGRP260716			
SGRP260719			
SGRP260720			
SGRP260721			
SGRP260722			
SGRP260724			
SGRP260725			
SGRP260728			
SGRP260729			
SGRP260730			
SGRP260731			
SGRP260732			
SGRP260733			
SGRP260739			
SGRP260744			
SGRP260751			
SGRP260753			
SGRP260772			
SGRP260815			
SGRP260822			
SGRP260841			
SGRP260866			
SGRP260934			
SGRP260936			
SGRP260937			
SGRP260943			
SGRP260944			
SGRP260946			
SGRP260947			
SGRP260952			
SGRP260961			
SGRP260964			
SGRP260965			
SGRP260969			
SGRP260977			
SGRP260980			
SGRP260987			
SGRP260994			
SGRP260999			
SGRP261030			
SGRP261045			
SGRP261060			
SGRP261067			
SGRP261157			
SGRP261247			
SGRP261253			
SGRP261257			
SGRP261309			
SGRP261342			
SGRP261363			
SGRP261377			
SGRP261378			
SGRP261411			
SGRP261482			
SGRP261484			
SGRP261858			
SGRP261859			
SGRP261860			
SGRP261863			
SGRP261876			
SGRP261882			
SGRP261884			
SGRP261892			
SGRP261897			
SGRP261903			
SGRP261929			
SGRP261934			
SGRP261939			
SGRP261963			
SGRP261970			
SGRP261975			
SGRP261984			
SGRP261987			
SGRP262047			
SGRP262063			
SGRP262629			
SGRP262632			
SGRP262738			
SGRP262752			
SGRP262753			
SGRP262756			
SGRP262767			
SGRP262776			
SGRP262805			
SGRP262847			
SGRP262860			
SGRP262871			
SGRP262900			
SGRP262901			
SGRP262910			
SGRP262917			
SGRP262980			
SGRP263116			
SGRP263187			
SGRP263190			
SGRP263221			
SGRP263250			
SGRP263454			
SGRP263485			
SGRP263486			
SGRP263499			
SGRP263521			
SGRP263655			
SGRP263665			
SGRP263679			
SGRP263687			
SGRP263708			
SGRP263712			
SGRP263719			
SGRP263786			
SGRP263792			
SGRP263793			
SGRP263796			
SGRP263799			
SGRP263808			
SGRP263810			
SGRP263878			
SGRP263921			
SGRP263944			
SGRP263977			
SGRP263987			
SGRP264014			
SGRP264071			
SGRP264077			
SGRP264171			
SGRP264379			
SGRP264388			
SGRP264395			
SGRP264396			
SGRP264401			
SGRP264402			
SGRP264405			
SGRP264416			
SGRP264424			
SGRP264431			
SGRP264435			
SGRP264437			
SGRP264440			
SGRP264459			
SGRP264460			
SGRP264473			
SGRP264474			
SGRP264481			
SGRP264489			
SGRP264500			
SGRP264512			
SGRP264529			
SGRP264531			
SGRP264541			
SGRP264563			
SGRP264575			
SGRP264576			
SGRP264578			
SGRP264588			
SGRP264608			
SGRP264610			
SGRP264620			
SGRP264621			
SGRP264672			
SGRP264770			
SGRP264796			
SGRP264859			
SGRP264862			
SGRP264888			
SGRP264892			
SGRP264902			
SGRP264905			
SGRP264915			
SGRP264918			
SGRP264920			
SGRP264922			
SGRP264925			
SGRP264952			
SGRP264978			
SGRP265003			
SGRP265015			
SGRP265267			
SGRP265271			
SGRP265284			
SGRP265288			
SGRP265291			
SGRP265310			
SGRP265332			
SGRP265343			
SGRP265414			
SGRP265433			
SGRP265454			
SGRP265467			
SGRP265473			
SGRP265503			
SGRP265525			
SGRP265532			
SGRP265533			
SGRP265536			
SGRP265562			
SGRP265565			
SGRP265568			
SGRP265573			
SGRP265587			
SGRP265590			
SGRP265596			
SGRP265601			
SGRP265608			
SGRP265628			
SGRP265630			
SGRP265634			
SGRP265661			
SGRP265912			
SGRP265944			
SGRP265975			
SGRP266002			
SGRP266119			
SGRP266191			
SGRP266200			
SGRP266201			
SGRP266205			
SGRP266211			
SGRP266747			
SGRP266753			
SGRP266798			
SGRP266837			
SGRP266839			
SGRP266954			
SGRP267100			
SGRP267228			
SGRP267388			
SGRP267512			
SGRP267514			
SGRP267517			
SGRP267521			
SGRP267525			
SGRP267526			
SGRP267527			
SGRP267537			
SGRP267557			
SGRP267567			
SGRP267570			
SGRP267574			
SGRP267577			
SGRP267598			
SGRP267603			
SGRP267624			
SGRP267659			
SGRP267673			
SGRP267677			
SGRP267697			
SGRP267863			
SGRP267866			
SGRP267871			
SGRP267874			
SGRP267882			
SGRP267885			
SGRP267887			
SGRP267896			
SGRP267898			
SGRP267899			
SGRP267905			
SGRP267921			
SGRP267945			
SGRP268003			
SGRP268052			
SGRP268103			
SGRP268109			
SGRP268116			
SGRP268117			
