"SampleID","ComClustID","Env_cons","Temperature_C_mean","Richness","Temp_bin"
"ERR598989.ERS493636","SGRP87469","aquatic",25.0051989122807,1445,25
"ERR599108.ERS492177","SGRP87469","aquatic",25.0051989122807,759,25
"ERR594326.ERS492738","SGRP87469","aquatic",25.0051989122807,986,25
"ERR598959.ERS488649","SGRP87469","aquatic",25.0051989122807,644,25
"ERR599082.ERS488830","SGRP87469","aquatic",25.0051989122807,1254,25
"ERR599114.ERS492888","SGRP87469","aquatic",25.0051989122807,777,25
"SRR7617331.SRS3606258","SGRP87469","aquatic",25.0051989122807,1072,25
"SRR3989336.SRS1593868","SGRP87469","aquatic",25.0051989122807,763,25
"ERR598952.ERS492177","SGRP87469","aquatic",25.0051989122807,509,25
"ERR598991.ERS488649","SGRP87469","aquatic",25.0051989122807,921,25
"ERR599032.ERS493098","SGRP87469","aquatic",25.0051989122807,1755,25
"ERR598974.ERS488747","SGRP87469","aquatic",25.0051989122807,673,25
"ERR599029.ERS493914","SGRP87469","aquatic",25.0051989122807,1739,25
"ERR598943.ERS491938","SGRP87469","aquatic",25.0051989122807,663,25
"ERR599168.ERS492012","SGRP87469","aquatic",25.0051989122807,778,25
"ERR599119.ERS492888","SGRP87469","aquatic",25.0051989122807,770,25
"ERR599049.ERS488621","SGRP87469","aquatic",25.0051989122807,983,25
"SRR7617352.SRS3606238","SGRP87469","aquatic",25.0051989122807,1695,25
"SRR7617326.SRS3606265","SGRP87469","aquatic",25.0051989122807,767,25
"ERR599151.ERS492814","SGRP87469","aquatic",25.0051989122807,877,25
"ERR599036.ERS492814","SGRP87469","aquatic",25.0051989122807,875,25
"ERR599065.ERS492177","SGRP87469","aquatic",25.0051989122807,1215,25
"ERR599066.ERS492888","SGRP87469","aquatic",25.0051989122807,751,25
"ERR599163.ERS491836","SGRP87469","aquatic",25.0051989122807,1051,25
"SRR7617343.SRS3606248","SGRP87469","aquatic",25.0051989122807,1645,25
"ERR599169.ERS491836","SGRP87469","aquatic",25.0051989122807,668,25
"SRR7617346.SRS3606244","SGRP87469","aquatic",25.0051989122807,1514,25
"ERR598949.ERS488830","SGRP87469","aquatic",25.0051989122807,508,25
"SRR7617332.SRS3606259","SGRP87469","aquatic",25.0051989122807,975,25
"ERR599028.ERS488747","SGRP87469","aquatic",25.0051989122807,1139,25
"SRR7617348.SRS3606243","SGRP87469","aquatic",25.0051989122807,1504,25
"SRR7617329.SRS3606262","SGRP87469","aquatic",25.0051989122807,1138,25
"ERR599081.ERS491874","SGRP87469","aquatic",25.0051989122807,1616,25
"ERR599014.ERS492264","SGRP87469","aquatic",25.0051989122807,1851,25
"ERR594349.ERS490336","SGRP87469","aquatic",25.0051989122807,1171,25
"SRR7617319.SRS3606270","SGRP87469","aquatic",25.0051989122807,1152,25
"ERR599002.ERS489585","SGRP87469","aquatic",25.0051989122807,1297,25
"ERR599038.ERS493044","SGRP87469","aquatic",25.0051989122807,1672,25
"ERR598992.ERS492642","SGRP87469","aquatic",25.0051989122807,1386,25
"ERR599091.ERS492888","SGRP87469","aquatic",25.0051989122807,789,25
"ERR599113.ERS491874","SGRP87469","aquatic",25.0051989122807,724,25
"ERR598962.ERS492012","SGRP87469","aquatic",25.0051989122807,544,25
"ERR599162.ERS493877","SGRP87469","aquatic",25.0051989122807,1798,25
"ERR599118.ERS492145","SGRP87469","aquatic",25.0051989122807,1310,25
"SRR7617325.SRS3606264","SGRP87469","aquatic",25.0051989122807,1541,25
"ERR598997.ERS492145","SGRP87469","aquatic",25.0051989122807,566,25
"ERR599077.ERS492321","SGRP87469","aquatic",25.0051989122807,1557,25
"ERR599016.ERS489585","SGRP87469","aquatic",25.0051989122807,605,25
"ERR594310.ERS490547","SGRP87469","aquatic",25.0051989122807,1247,25
"ERR599080.ERS492814","SGRP87469","aquatic",25.0051989122807,893,25
"ERR599063.ERS491836","SGRP87469","aquatic",25.0051989122807,486,25
"ERR598961.ERS492357","SGRP87469","aquatic",25.0051989122807,1712,25
"ERR599158.ERS488799","SGRP87469","aquatic",25.0051989122807,565,25
"ERR599007.ERS492012","SGRP87469","aquatic",25.0051989122807,1280,25
"ERR598966.ERS488714","SGRP87469","aquatic",25.0051989122807,524,25
"ERR594342.ERS492931","SGRP87469","aquatic",25.0051989122807,1059,25
"ERR599134.ERS488621","SGRP87469","aquatic",25.0051989122807,713,25
"ERR594307.ERS492647","SGRP87469","aquatic",25.0051989122807,937,25
"SRR7609619.SRS3599653","SGRP87469","aquatic",25.0051989122807,1011,25
"ERR594340.ERS490664","SGRP87469","aquatic",25.0051989122807,1039,25
"ERR599145.ERS488916","SGRP87469","aquatic",25.0051989122807,1229,25
"ERR598978.ERS491938","SGRP87469","aquatic",25.0051989122807,1213,25
"ERR599143.ERS488714","SGRP87469","aquatic",25.0051989122807,752,25
"ERR594335.ERS490337","SGRP87469","aquatic",25.0051989122807,1642,25
"ERR594311.ERS492819","SGRP87469","aquatic",25.0051989122807,1061,25
"SRR8190999.SRS4044233","SGRP132359","aquatic",25.0059375,533,25
"SRR8190855.SRS4044377","SGRP132359","aquatic",25.0059375,640,25
"SRR8190784.SRS4044448","SGRP132359","aquatic",25.0059375,660,25
"SRR8190836.SRS4044396","SGRP132359","aquatic",25.0059375,535,25
"SRR8191006.SRS4044226","SGRP132359","aquatic",25.0059375,587,25
"SRR8190997.SRS4044235","SGRP132359","aquatic",25.0059375,579,25
"SRR8190996.SRS4044236","SGRP132359","aquatic",25.0059375,494,25
"SRR8190775.SRS4044457","SGRP132359","aquatic",25.0059375,579,25
"SRR8190856.SRS4044376","SGRP132359","aquatic",25.0059375,685,25
"SRR8190774.SRS4044458","SGRP132359","aquatic",25.0059375,511,25
"SRR8190982.SRS4044250","SGRP132359","aquatic",25.0059375,695,25
"SRR4015518.SRS1607893","SGRP132359","aquatic",25.0059375,340,25
"SRR8190785.SRS4044447","SGRP132359","aquatic",25.0059375,804,25
"SRR8190810.SRS4044422","SGRP132359","aquatic",25.0059375,672,25
"SRR8190983.SRS4044249","SGRP132359","aquatic",25.0059375,713,25
"SRR8190835.SRS4044397","SGRP132359","aquatic",25.0059375,586,25
"SRR8190781.SRS4044451","SGRP132359","aquatic",25.0059375,669,25
"ERR562461.ERS492330","SGRP254627","aquatic",25.013895,1277,25
"ERR562421.ERS492369","SGRP254627","aquatic",25.013895,1331,25
"ERR562568.ERS492650","SGRP254627","aquatic",25.013895,1450,25
"ERR562470.ERS488695","SGRP254627","aquatic",25.013895,1114,25
"ERR562437.ERS492895","SGRP254627","aquatic",25.013895,1270,25
"ERR562518.ERS492824","SGRP254627","aquatic",25.013895,1326,25
"ERR1726581.ERS494142","SGRP240509","aquatic",25.0194937826087,808,25
"ERR1726529.ERS493980","SGRP240509","aquatic",25.0194937826087,988,25
"ERR1726647.ERS493184","SGRP240509","aquatic",25.0194937826087,843,25
"ERR1726937.ERS490572","SGRP240509","aquatic",25.0194937826087,182,25
"ERR1726728.ERS489813","SGRP240509","aquatic",25.0194937826087,1071,25
"ERR1726751.ERS488561","SGRP240509","aquatic",25.0194937826087,460,25
"ERR1726622.ERS492763","SGRP240509","aquatic",25.0194937826087,1014,25
"ERR1726755.ERS491854","SGRP240509","aquatic",25.0194937826087,633,25
"ERR1726670.ERS492344","SGRP240509","aquatic",25.0194937826087,848,25
"ERR1726768.ERS493971","SGRP240509","aquatic",25.0194937826087,692,25
"ERR1726950.ERS490618","SGRP240509","aquatic",25.0194937826087,145,25
"ERR1726902.ERS488640","SGRP240509","aquatic",25.0194937826087,358,25
"ERR1726580.ERS493324","SGRP240509","aquatic",25.0194937826087,639,25
"ERR1726967.ERS493772","SGRP240509","aquatic",25.0194937826087,683,25
"ERR1726892.ERS492852","SGRP240509","aquatic",25.0194937826087,618,25
"ERR1726872.ERS493324","SGRP240509","aquatic",25.0194937826087,436,25
"ERR1726918.ERS488640","SGRP240509","aquatic",25.0194937826087,660,25
"ERR1726588.ERS491854","SGRP240509","aquatic",25.0194937826087,664,25
"ERR1726655.ERS491904","SGRP240509","aquatic",25.0194937826087,988,25
"ERR1726577.ERS493070","SGRP240509","aquatic",25.0194937826087,708,25
"ERR1726893.ERS494060","SGRP240509","aquatic",25.0194937826087,811,25
"ERR599326.ERS490572","SGRP240509","aquatic",25.0194937826087,646,25
"ERR599321.ERS489963","SGRP240509","aquatic",25.0194937826087,964,25
"ERR1726948.ERS493772","SGRP240509","aquatic",25.0194937826087,353,25
"ERR1726601.ERS492852","SGRP240509","aquatic",25.0194937826087,743,25
"ERR1726599.ERS489118","SGRP240509","aquatic",25.0194937826087,883,25
"ERR1726932.ERS492662","SGRP240509","aquatic",25.0194937826087,870,25
"ERR599333.ERS490618","SGRP240509","aquatic",25.0194937826087,570,25
"ERR1726800.ERS490083","SGRP240509","aquatic",25.0194937826087,774,25
"ERR599320.ERS490083","SGRP240509","aquatic",25.0194937826087,876,25
"ERR1726927.ERS492662","SGRP240509","aquatic",25.0194937826087,891,25
"ERR1726737.ERS494055","SGRP240509","aquatic",25.0194937826087,760,25
"ERR1726731.ERS490572","SGRP240509","aquatic",25.0194937826087,560,25
"ERR1726727.ERS493080","SGRP240509","aquatic",25.0194937826087,789,25
"ERR1726726.ERS489476","SGRP240509","aquatic",25.0194937826087,691,25
"ERR599299.ERS489974","SGRP240509","aquatic",25.0194937826087,921,25
"ERR599292.ERS490499","SGRP240509","aquatic",25.0194937826087,646,25
"ERR1726777.ERS488678","SGRP240509","aquatic",25.0194937826087,821,25
"ERR1726687.ERS493206","SGRP240509","aquatic",25.0194937826087,780,25
"ERR1726942.ERS488561","SGRP240509","aquatic",25.0194937826087,607,25
"ERR1726721.ERS492763","SGRP240509","aquatic",25.0194937826087,1038,25
"ERR1726639.ERS491854","SGRP240509","aquatic",25.0194937826087,436,25
"ERR1726607.ERS490618","SGRP240509","aquatic",25.0194937826087,586,25
"ERR1726700.ERS492719","SGRP240509","aquatic",25.0194937826087,837,25
"ERR1726606.ERS492719","SGRP240509","aquatic",25.0194937826087,812,25
"ERR599256.ERS490463","SGRP240509","aquatic",25.0194937826087,690,25
"ERR599263.ERS490683","SGRP240509","aquatic",25.0194937826087,782,25
"SRR2103011.SRS992709","SGRP342771","aquatic",25.0222,290,25
"SRR2103024.SRS992712","SGRP342771","aquatic",25.0222,382,25
"SRR2103029.SRS992719","SGRP342771","aquatic",25.0222,403,25
"SRR2103031.SRS992718","SGRP342771","aquatic",25.0222,437,25
"SRR2103018.SRS992717","SGRP342771","aquatic",25.0222,306,25
"ERR440319.ERS408271","SGRP264731","aquatic",25.03,84,25
"SRR2414527.SRS1070284","SGRP264731","aquatic",25.03,149,25
"ERR793309.ERS687272","SGRP264731","aquatic",25.03,70,25
"ERR1232408.ERS1048629","SGRP264731","aquatic",25.03,371,25
"SRR1572846.SRS699009","SGRP264731","aquatic",25.03,192,25
"SRR1572832.SRS698995","SGRP264731","aquatic",25.03,231,25
"SRR2414523.SRS1070288","SGRP264731","aquatic",25.03,205,25
"ERR440297.ERS408249","SGRP264731","aquatic",25.03,301,25
"SRR1572858.SRS699021","SGRP264731","aquatic",25.03,53,25
"ERR793310.ERS687273","SGRP264731","aquatic",25.03,80,25
"SRR1303809.SRS623145","SGRP238964","aquatic",25.040525,136,25
"ERR164417.ERS488551","SGRP238964","aquatic",25.040525,101,25
"SRR5002366.SRS1788377","SGRP238964","aquatic",25.040525,201,25
"SRR1303797.SRS623134","SGRP238964","aquatic",25.040525,65,25
"SRR1303799.SRS623137","SGRP238964","aquatic",25.040525,107,25
"SRR1303801.SRS623138","SGRP238964","aquatic",25.040525,102,25
"SRR1303802.SRS623139","SGRP238964","aquatic",25.040525,101,25
"SRR1303811.SRS623148","SGRP238964","aquatic",25.040525,71,25
"SRR5002315.SRS1788334","SGRP238964","aquatic",25.040525,127,25
"SRR5178970.SRS1922045","SGRP61661","aquatic",25.080167,129,25
"ERR1879756.ERS489898","SGRP61661","aquatic",25.080167,558,25
"ERR1879761.ERS489898","SGRP61661","aquatic",25.080167,296,25
"SRR5178972.SRS1922045","SGRP61661","aquatic",25.080167,86,25
"SRR5178971.SRS1922045","SGRP61661","aquatic",25.080167,112,25
"ERR1879667.ERS489898","SGRP61661","aquatic",25.080167,690,25
"SRR1573967.SRS699204","SGRP264412","aquatic;sea",25.095,280,25
"SRR1573968.SRS699205","SGRP264412","aquatic;sea",25.095,212,25
"SRR1573969.SRS699206","SGRP264412","aquatic;sea",25.095,229,25
"SRR1573978.SRS699216","SGRP264412","aquatic;sea",25.095,192,25
"SRR1573966.SRS699203","SGRP264412","aquatic;sea",25.095,186,25
"SRR1573977.SRS699215","SGRP264412","aquatic;sea",25.095,252,25
"SRR3400790.SRS1374239","SGRP264412","aquatic;sea",25.095,297,25
"SRR6204240.SRS2619667","SGRP3344","aquatic;lake",25.1,130,25
"SRR6204237.SRS2619672","SGRP3344","aquatic;lake",25.1,217,25
"SRR6204243.SRS2619664","SGRP3344","aquatic;lake",25.1,183,25
"SRR6204136.SRS2619772","SGRP3344","aquatic;lake",25.1,223,25
"SRR6204252.SRS2619655","SGRP3344","aquatic;lake",25.1,127,25
"SRR6204128.SRS2619643","SGRP3344","aquatic;lake",25.1,260,25
"SRR1747544.SRS813124","SGRP277196","aquatic;marine",25.142,131,25
"SRR1747539.SRS813119","SGRP277196","aquatic;marine",25.142,135,25
"SRR1747565.SRS813145","SGRP277196","aquatic;marine",25.142,97,25
"SRR1747632.SRS813212","SGRP277196","aquatic;marine",25.142,124,25
"SRR1747585.SRS813164","SGRP277196","aquatic;marine",25.142,122,25
"SRR3778181.SRS1525026","SGRP7577","aquatic",25.2171129339569,37,25
"SRR3778006.SRS1525034","SGRP7577","aquatic",25.2171129339569,46,25
"SRR1292470.SRS614201","SGRP7577","aquatic",25.2171129339569,38,25
"SRR3778051.SRS1525040","SGRP7577","aquatic",25.2171129339569,59,25
"ERR2665147.ERS2581296","SGRP7577","aquatic",25.2171129339569,83,25
"SRR3778257.SRS1525038","SGRP7577","aquatic",25.2171129339569,45,25
"SRR6269847.SRS2672211","SGRP7577","aquatic",25.2171129339569,92,25
"SRR3777930.SRS1525026","SGRP7577","aquatic",25.2171129339569,44,25
"SRR2015538.SRS932496","SGRP7577","aquatic",25.2171129339569,814,25
"SRR9690620.SRS5103583","SGRP7577","aquatic",25.2171129339569,25,25
"SRR2015541.SRS932499","SGRP7577","aquatic",25.2171129339569,952,25
"SRR1819837.SRS857905","SGRP7577","aquatic",25.2171129339569,76,25
"SRR1265878.SRS598973","SGRP7577","aquatic",25.2171129339569,171,25
"SRR2015539.SRS932497","SGRP7577","aquatic",25.2171129339569,723,25
"SRR3778033.SRS1525031","SGRP7577","aquatic",25.2171129339569,47,25
"SRR3185243.SRS1308448","SGRP7577","aquatic",25.2171129339569,77,25
"SRR3878148.SRS1533703","SGRP7577","aquatic",25.2171129339569,297,25
"SRR3778180.SRS1525026","SGRP7577","aquatic",25.2171129339569,44,25
"SRR448618.SRS304532","SGRP7577","aquatic",25.2171129339569,43,25
"SRR3778024.SRS1525045","SGRP7577","aquatic",25.2171129339569,64,25
"SRR3778200.SRS1525026","SGRP7577","aquatic",25.2171129339569,47,25
"SRR3778283.SRS1525034","SGRP7577","aquatic",25.2171129339569,46,25
"SRR1646920.SRS738717","SGRP7577","aquatic",25.2171129339569,366,25
"SRR3185228.SRS1308433","SGRP7577","aquatic",25.2171129339569,65,25
"SRR6269846.SRS2672208","SGRP7577","aquatic",25.2171129339569,102,25
"SRR3777950.SRS1525026","SGRP7577","aquatic",25.2171129339569,49,25
"SRR1265875.SRS598970","SGRP7577","aquatic",25.2171129339569,139,25
"SRR3878149.SRS1533703","SGRP7577","aquatic",25.2171129339569,251,25
"SRR3735195.SRS1533693","SGRP7577","aquatic",25.2171129339569,192,25
"SRR1265876.SRS598971","SGRP7577","aquatic",25.2171129339569,122,25
"SRR3185229.SRS1308434","SGRP7577","aquatic",25.2171129339569,85,25
"SRR554248.SRS360746","SGRP7577","aquatic",25.2171129339569,773,25
"SRR3777931.SRS1525026","SGRP7577","aquatic",25.2171129339569,37,25
"SRR3778201.SRS1525026","SGRP7577","aquatic",25.2171129339569,50,25
"SRR3777951.SRS1525026","SGRP7577","aquatic",25.2171129339569,48,25
"SRR3778301.SRS1525040","SGRP7577","aquatic",25.2171129339569,56,25
"SRR3778275.SRS1524964","SGRP7577","aquatic",25.2171129339569,60,25
"SRR1646921.SRS738718","SGRP7577","aquatic",25.2171129339569,248,25
"SRR1265877.SRS598972","SGRP7577","aquatic",25.2171129339569,144,25
"SRR935184.SRS458314","SGRP7577","aquatic",25.2171129339569,177,25
"SRR1747711.SRS813290","SGRP277195","aquatic;marine",25.24125,108,25
"SRR1747796.SRS813371","SGRP277195","aquatic;marine",25.24125,131,25
"SRR1747721.SRS813300","SGRP277195","aquatic;marine",25.24125,127,25
"SRR1747690.SRS813271","SGRP277195","aquatic;marine",25.24125,136,25
"SRR1747786.SRS813362","SGRP277195","aquatic;marine",25.24125,112,25
"SRR1747701.SRS813280","SGRP277195","aquatic;marine",25.24125,207,25
"SRR1747815.SRS813389","SGRP277195","aquatic;marine",25.24125,108,25
"SRR1747806.SRS813379","SGRP277195","aquatic;marine",25.24125,79,25
"SRR1747714.SRS813294","SGRP277134","aquatic;marine",25.2675,337,25
"SRR1747693.SRS813272","SGRP277134","aquatic;marine",25.2675,234,25
"SRR1747789.SRS813364","SGRP277134","aquatic;marine",25.2675,185,25
"SRR1747724.SRS813301","SGRP277134","aquatic;marine",25.2675,275,25
"SRR1747808.SRS813382","SGRP277134","aquatic;marine",25.2675,289,25
"SRR1747818.SRS813404","SGRP277134","aquatic;marine",25.2675,210,25
"SRR1747704.SRS813283","SGRP277134","aquatic;marine",25.2675,207,25
"SRR1747799.SRS813370","SGRP277134","aquatic;marine",25.2675,157,25
"ERR562508.ERS492404","SGRP231788","aquatic",25.3425148275862,611,25
"ERR562615.ERS488640","SGRP231788","aquatic",25.3425148275862,612,25
"ERR1756274.ERS494060","SGRP231788","aquatic",25.3425148275862,562,25
"ERR562635.ERS492942","SGRP231788","aquatic",25.3425148275862,602,25
"ERR562621.ERS492909","SGRP231788","aquatic",25.3425148275862,384,25
"ERR1755925.ERS494142","SGRP231788","aquatic",25.3425148275862,939,25
"ERR1756047.ERS493772","SGRP231788","aquatic",25.3425148275862,670,25
"ERR1755996.ERS494064","SGRP231788","aquatic",25.3425148275862,650,25
"ERR1755924.ERS493134","SGRP231788","aquatic",25.3425148275862,825,25
"ERR1756282.ERS489842","SGRP231788","aquatic",25.3425148275862,765,25
"ERR1756051.ERS490422","SGRP231788","aquatic",25.3425148275862,399,25
"ERR562550.ERS490499","SGRP231788","aquatic",25.3425148275862,630,25
"ERR1756030.ERS490422","SGRP231788","aquatic",25.3425148275862,382,25
"ERR1756048.ERS489403","SGRP231788","aquatic",25.3425148275862,573,25
"ERR1756170.ERS493980","SGRP231788","aquatic",25.3425148275862,535,25
"ERR1756172.ERS493971","SGRP231788","aquatic",25.3425148275862,701,25
"ERR1756143.ERS489911","SGRP231788","aquatic",25.3425148275862,589,25
"ERR1756040.ERS493358","SGRP231788","aquatic",25.3425148275862,603,25
"ERR1756213.ERS493184","SGRP231788","aquatic",25.3425148275862,580,25
"ERR562527.ERS490463","SGRP231788","aquatic",25.3425148275862,867,25
"ERR1755967.ERS493206","SGRP231788","aquatic",25.3425148275862,350,25
"ERR1755892.ERS492634","SGRP231788","aquatic",25.3425148275862,892,25
"ERR1755927.ERS493034","SGRP231788","aquatic",25.3425148275862,781,25
"ERR562681.ERS488561","SGRP231788","aquatic",25.3425148275862,795,25
"ERR1756201.ERS493034","SGRP231788","aquatic",25.3425148275862,373,25
"ERR1755985.ERS493358","SGRP231788","aquatic",25.3425148275862,659,25
"ERR562482.ERS488678","SGRP231788","aquatic",25.3425148275862,1178,25
"ERR1755979.ERS494064","SGRP231788","aquatic",25.3425148275862,1190,25
"ERR1756233.ERS493134","SGRP231788","aquatic",25.3425148275862,938,25
"ERR562691.ERS488596","SGRP231788","aquatic",25.3425148275862,777,25
"ERR1879781.ERS492983","SGRP231788","aquatic",25.3425148275862,951,25
"ERR562393.ERS489054","SGRP231788","aquatic",25.3425148275862,305,25
"ERR1756331.ERS489813","SGRP231788","aquatic",25.3425148275862,689,25
"ERR1756082.ERS494055","SGRP231788","aquatic",25.3425148275862,806,25
"ERR1759708.ERS489509","SGRP231788","aquatic",25.3425148275862,911,25
"ERR1756070.ERS489311","SGRP231788","aquatic",25.3425148275862,1222,25
"ERR1756087.ERS489765","SGRP231788","aquatic",25.3425148275862,925,25
"ERR562402.ERS490712","SGRP231788","aquatic",25.3425148275862,618,25
"ERR562438.ERS490083","SGRP231788","aquatic",25.3425148275862,1090,25
"ERR562487.ERS489582","SGRP231788","aquatic",25.3425148275862,827,25
"ERR1756001.ERS493070","SGRP231788","aquatic",25.3425148275862,655,25
"ERR1756076.ERS493274","SGRP231788","aquatic",25.3425148275862,955,25
"ERR1756189.ERS493080","SGRP231788","aquatic",25.3425148275862,692,25
"ERR1756012.ERS493971","SGRP231788","aquatic",25.3425148275862,377,25
"ERR1879834.ERS492983","SGRP231788","aquatic",25.3425148275862,1379,25
"ERR1756098.ERS493184","SGRP231788","aquatic",25.3425148275862,352,25
"ERR1756312.ERS489480","SGRP231788","aquatic",25.3425148275862,1491,25
"ERR562652.ERS488567","SGRP231788","aquatic",25.3425148275862,732,25
"ERR1756325.ERS493206","SGRP231788","aquatic",25.3425148275862,680,25
"ERR1756116.ERS494060","SGRP231788","aquatic",25.3425148275862,522,25
"ERR1756244.ERS489476","SGRP231788","aquatic",25.3425148275862,649,25
"ERR1756319.ERS492634","SGRP231788","aquatic",25.3425148275862,423,25
"ERR1755878.ERS493814","SGRP231788","aquatic",25.3425148275862,828,25
"ERR1756316.ERS489911","SGRP231788","aquatic",25.3425148275862,343,25
"ERR1756068.ERS493324","SGRP231788","aquatic",25.3425148275862,655,25
"ERR562423.ERS489118","SGRP231788","aquatic",25.3425148275862,816,25
"ERR1756108.ERS493980","SGRP231788","aquatic",25.3425148275862,515,25
"ERR1756126.ERS493772","SGRP231788","aquatic",25.3425148275862,610,25
"ERR1756360.ERS489842","SGRP231788","aquatic",25.3425148275862,577,25
"ERR562462.ERS488684","SGRP231788","aquatic",25.3425148275862,855,25
"SRR1503446.SRS652126","SGRP267550","aquatic",25.3631032465385,220,25
"SRR1503440.SRS652121","SGRP267550","aquatic",25.3631032465385,255,25
"SRR1503443.SRS652124","SGRP267550","aquatic",25.3631032465385,395,25
"SRR1503424.SRS652106","SGRP267550","aquatic",25.3631032465385,277,25
"SRR1503449.SRS652128","SGRP267550","aquatic",25.3631032465385,240,25
"SRR1929529.SRS883787","SGRP267550","aquatic",25.3631032465385,310,25
"SRR1503428.SRS652109","SGRP267550","aquatic",25.3631032465385,263,25
"SRR1503445.SRS652125","SGRP267550","aquatic",25.3631032465385,273,25
"SRR1503430.SRS652111","SGRP267550","aquatic",25.3631032465385,349,25
"SRR1503450.SRS652129","SGRP267550","aquatic",25.3631032465385,223,25
"SRR1929501.SRS883816","SGRP267550","aquatic",25.3631032465385,238,25
"SRR1503441.SRS652122","SGRP267550","aquatic",25.3631032465385,247,25
"SRR1503442.SRS652123","SGRP267550","aquatic",25.3631032465385,295,25
"SRR1503432.SRS652113","SGRP267550","aquatic",25.3631032465385,477,25
"SRR1503431.SRS652112","SGRP267550","aquatic",25.3631032465385,378,25
"SRR1929530.SRS883786","SGRP267550","aquatic",25.3631032465385,332,25
"SRR1503429.SRS652110","SGRP267550","aquatic",25.3631032465385,292,25
"SRR1503434.SRS652114","SGRP267550","aquatic",25.3631032465385,395,25
"SRR1503436.SRS652116","SGRP267550","aquatic",25.3631032465385,190,25
"SRR1929536.SRS883781","SGRP267550","aquatic",25.3631032465385,52,25
"SRR1503438.SRS652119","SGRP267550","aquatic",25.3631032465385,319,25
"SRR1503419.SRS652105","SGRP267550","aquatic",25.3631032465385,206,25
"SRR1503427.SRS652107","SGRP267550","aquatic",25.3631032465385,311,25
"SRR1503437.SRS652118","SGRP267550","aquatic",25.3631032465385,394,25
"SRR1503439.SRS652120","SGRP267550","aquatic",25.3631032465385,228,25
"SRR1503435.SRS652115","SGRP267550","aquatic",25.3631032465385,222,25
"SRR10064652.SRS5340842","SGRP35226","aquatic;waste water",25.4,263,25
"SRR7188489.SRS3321049","SGRP35226","aquatic;waste water",25.4,140,25
"SRR2177894.SRS1042660","SGRP35226","aquatic;waste water",25.4,185,25
"SRR2177874.SRS1042680","SGRP35226","aquatic;waste water",25.4,133,25
"SRR2177882.SRS1042672","SGRP35226","aquatic;waste water",25.4,222,25
"SRR5913967.SRS2416805","SGRP35226","aquatic;waste water",25.4,105,25
"SRR2177885.SRS1042679","SGRP35226","aquatic;waste water",25.4,148,25
"SRR5749600.SRS2308325","SGRP35226","aquatic;waste water",25.4,167,25
"SRR2177864.SRS1042689","SGRP35226","aquatic;waste water",25.4,186,25
"SRR2177879.SRS1042674","SGRP35226","aquatic;waste water",25.4,163,25
"SRR5749602.SRS2308323","SGRP35226","aquatic;waste water",25.4,65,25
"SRR2177902.SRS1042662","SGRP35226","aquatic;waste water",25.4,139,25
"SRR2177896.SRS1042654","SGRP35226","aquatic;waste water",25.4,187,25
"SRR2177853.SRS1042705","SGRP35226","aquatic;waste water",25.4,145,25
"SRR5749593.SRS2308332","SGRP35226","aquatic;waste water",25.4,46,25
"SRR2177865.SRS1042696","SGRP35226","aquatic;waste water",25.4,158,25
"SRR7188490.SRS3321048","SGRP35226","aquatic;waste water",25.4,116,25
"SRR6043962.SRS2518404","SGRP35226","aquatic;waste water",25.4,168,25
"SRR2177852.SRS1042706","SGRP35226","aquatic;waste water",25.4,147,25
"SRR2177878.SRS1042675","SGRP35226","aquatic;waste water",25.4,200,25
"SRR2177858.SRS1042702","SGRP35226","aquatic;waste water",25.4,166,25
"SRR2177851.SRS1042701","SGRP35226","aquatic;waste water",25.4,137,25
"SRR5134991.SRS1883799","SGRP35226","aquatic;waste water",25.4,129,25
"SRR2177888.SRS1042666","SGRP35226","aquatic;waste water",25.4,204,25
"SRR2177895.SRS1042670","SGRP35226","aquatic;waste water",25.4,166,25
"SRR2177893.SRS1042661","SGRP35226","aquatic;waste water",25.4,187,25
"SRR5749595.SRS2308330","SGRP35226","aquatic;waste water",25.4,105,25
"SRR2177881.SRS1042682","SGRP35226","aquatic;waste water",25.4,185,25
"SRR5134992.SRS1883800","SGRP35226","aquatic;waste water",25.4,208,25
"SRR2177892.SRS1042663","SGRP35226","aquatic;waste water",25.4,147,25
"SRR2177899.SRS1042665","SGRP35226","aquatic;waste water",25.4,135,25
"SRR10064653.SRS5340841","SGRP35226","aquatic;waste water",25.4,311,25
"SRR2177871.SRS1042683","SGRP35226","aquatic;waste water",25.4,157,25
"SRR5924194.SRS2422719","SGRP35226","aquatic;waste water",25.4,203,25
"SRR2177880.SRS1042673","SGRP35226","aquatic;waste water",25.4,250,25
"SRR2177868.SRS1042686","SGRP331095","aquatic;waste water",25.4,177,25
"SRR2177867.SRS1042687","SGRP331095","aquatic;waste water",25.4,142,25
"SRR2177866.SRS1042688","SGRP331095","aquatic;waste water",25.4,186,25
"SRR2177855.SRS1042699","SGRP331095","aquatic;waste water",25.4,156,25
"SRR2177854.SRS1042700","SGRP331095","aquatic;waste water",25.4,145,25
"SRR2177856.SRS1042653","SGRP331095","aquatic;waste water",25.4,132,25
"SRR2177901.SRS1042656","SGRP331099","aquatic;waste water",25.4,126,25
"SRR2177898.SRS1042659","SGRP331099","aquatic;waste water",25.4,142,25
"SRR2177890.SRS1042655","SGRP331099","aquatic;waste water",25.4,85,25
