"SampleID","BioSampleID","ComClustID","Env_cons","SeqTech_cons","Temperature_C_mean","Latitude","pH","Depth_metres_mean","Richness","Temp_bin","AbsLatitude","LatRegion","Zone","n_bin"
"SRR8605653.SRS4392730","SRS4392730","SGRP11595","plant","AMPLICON",21,40.04,NA,NA,96,21,40.04,"Temperate","temperate",43
"SRR6399488.SRS2776559","SRS2776559","SGRP11595","plant","AMPLICON",21,32.2156971,NA,NA,186,21,32.2156971,"Temperate","temperate",43
"SRR8610643.SRS4392730","SRS4392730","SGRP11595","plant","AMPLICON",21,40.04,NA,NA,125,21,40.04,"Temperate","temperate",43
"SRR8610987.SRS4392728","SRS4392728","SGRP11595","plant","AMPLICON",21,41.14,NA,NA,188,21,41.14,"Temperate","temperate",43
"SRR2043033.SRS947565","SRS947565","SGRP11595","plant","AMPLICON",21,40.03,NA,NA,514,21,40.03,"Temperate","temperate",43
"SRR8610988.SRS4392728","SRS4392728","SGRP11595","plant","AMPLICON",21,41.14,NA,NA,125,21,41.14,"Temperate","temperate",43
"SRR8605570.SRS4392731","SRS4392731","SGRP11595","plant","AMPLICON",21,39,NA,NA,99,21,39,"Temperate","temperate",43
"SRR8611384.SRS4392730","SRS4392730","SGRP11595","plant","AMPLICON",21,40.04,NA,NA,120,21,40.04,"Temperate","temperate",43
"SRR8611029.SRS4392730","SRS4392730","SGRP11595","plant","AMPLICON",21,40.04,NA,NA,138,21,40.04,"Temperate","temperate",43
"SRR2034293.SRS942013","SRS942013","SGRP11595","plant","AMPLICON",21,42.540667,NA,NA,126,21,42.540667,"Temperate","temperate",43
"SRR8611411.SRS4393015","SRS4393015","SGRP11595","plant","AMPLICON",21,39.9,NA,NA,134,21,39.9,"Temperate","temperate",43
"SRR8605774.SRS4392731","SRS4392731","SGRP11595","plant","AMPLICON",21,39,NA,NA,92,21,39,"Temperate","temperate",43
"SRR8479503.SRS4284137","SRS4284137","SGRP2117","soil","AMPLICON",22.1428571428571,38.872,6.86333333333333,0.0546511627906976,129,22,38.872,"Temperate","temperate",10
"SRR8479500.SRS4284139","SRS4284139","SGRP2117","soil","AMPLICON",22.1428571428571,38.872,6.86333333333333,0.0546511627906976,120,22,38.872,"Temperate","temperate",10
"SRR8479555.SRS4284085","SRS4284085","SGRP2117","soil","AMPLICON",22.1428571428571,38.869,6.86333333333333,0.0546511627906976,112,22,38.869,"Temperate","temperate",10
"SRR8479490.SRS4284150","SRS4284150","SGRP2117","soil","AMPLICON",22.1428571428571,38.871,6.86333333333333,0.0546511627906976,141,22,38.871,"Temperate","temperate",10
"SRR8479548.SRS4284092","SRS4284092","SGRP2117","soil","AMPLICON",22.1428571428571,38.871,6.86333333333333,0.0546511627906976,117,22,38.871,"Temperate","temperate",10
"SRR3946015.SRS1580639","SRS1580639","SGRP2117","soil","AMPLICON",22.1428571428571,37.91736181,6.86333333333333,0.0546511627906976,129,22,37.91736181,"Temperate","temperate",10
"SRR8479542.SRS4284098","SRS4284098","SGRP2117","soil","AMPLICON",22.1428571428571,38.871,6.86333333333333,0.0546511627906976,112,22,38.871,"Temperate","temperate",10
"SRR8479501.SRS4284141","SRS4284141","SGRP2117","soil","AMPLICON",22.1428571428571,38.872,6.86333333333333,0.0546511627906976,113,22,38.872,"Temperate","temperate",10
"SRR8479553.SRS4284087","SRS4284087","SGRP2117","soil","AMPLICON",22.1428571428571,38.869,6.86333333333333,0.0546511627906976,112,22,38.869,"Temperate","temperate",10
"SRR8479518.SRS4284122","SRS4284122","SGRP2117","soil","AMPLICON",22.1428571428571,38.869,6.86333333333333,0.0546511627906976,112,22,38.869,"Temperate","temperate",10
"SRR3103048.SRS1249178","SRS1249178","SGRP354092","soil","AMPLICON",24.5,47.43,NA,NA,761,24,47.43,"Temperate","temperate",7
"SRR3101108.SRS1248033","SRS1248033","SGRP354092","soil","AMPLICON",24.5,47.43,NA,NA,807,24,47.43,"Temperate","temperate",7
"SRR3101111.SRS1248036","SRS1248036","SGRP354092","soil","AMPLICON",24.5,47.43,NA,NA,826,24,47.43,"Temperate","temperate",7
"SRR3101146.SRS1248042","SRS1248042","SGRP354092","soil","AMPLICON",24.5,47.43,NA,NA,751,24,47.43,"Temperate","temperate",7
"SRR3101131.SRS1248040","SRS1248040","SGRP354092","soil","AMPLICON",24.5,47.43,NA,NA,749,24,47.43,"Temperate","temperate",7
"SRR3101115.SRS1248037","SRS1248037","SGRP354092","soil","AMPLICON",24.5,47.43,NA,NA,746,24,47.43,"Temperate","temperate",7
"SRR3101029.SRS1248007","SRS1248007","SGRP354092","soil","AMPLICON",24.5,47.43,NA,NA,746,24,47.43,"Temperate","temperate",7
"SRR8467056.SRS4274036","SRS4274036","SGRP20648","soil","AMPLICON",25,44.53,NA,NA,100,25,44.53,"Temperate","temperate",3
"SRR8467054.SRS4274038","SRS4274038","SGRP20648","soil","AMPLICON",25,44.53,NA,NA,113,25,44.53,"Temperate","temperate",3
"SRR6357299.SRS2742317","SRS2742317","SGRP42439","soil","AMPLICON",25,45.42,NA,NA,121,25,45.42,"Temperate","temperate",3
"ERR538495.ERS483498","ERS483498","SGRP12646","soil","AMPLICON",25.9,40.76726,6.93,0.0333333333333333,242,26,40.76726,"Temperate","temperate",1
"SRR5328694.SRS2037626","SRS2037626","SGRP9686","soil","AMPLICON",27.4333333333333,50.88,NA,8.2001,32,27,50.88,"Temperate","temperate",1
