"SampleID","BioSampleID","ComClustID","Env_cons","SeqTech_cons","Temperature_C_mean","Latitude","pH","Depth_metres_mean","Richness","Temp_bin","AbsLatitude","LatRegion"
"SRR807542.SRS406395","SRS406395","SGRP254765","aquatic;river","AMPLICON",19.6241935483871,NA,7.79415094339623,0.590322580645161,2077,20,NA,"Unknown"
"SRR805107.SRS406380","SRS406380","SGRP254765","aquatic;river","AMPLICON",19.6241935483871,NA,7.79415094339623,0.590322580645161,1098,20,NA,"Unknown"
"SRR805152.SRS406384","SRS406384","SGRP254765","aquatic;river","AMPLICON",19.6241935483871,NA,7.79415094339623,0.590322580645161,1243,20,NA,"Unknown"
"SRR805154.SRS406385","SRS406385","SGRP254765","aquatic;river","AMPLICON",19.6241935483871,NA,7.79415094339623,0.590322580645161,1965,20,NA,"Unknown"
"SRR816001.SRS406412","SRS406412","SGRP254765","aquatic;river","AMPLICON",19.6241935483871,NA,7.79415094339623,0.590322580645161,1568,20,NA,"Unknown"
"SRR807491.SRS406392","SRS406392","SGRP254765","aquatic;river","AMPLICON",19.6241935483871,NA,7.79415094339623,0.590322580645161,1519,20,NA,"Unknown"
"SRR805477.SRS406389","SRS406389","SGRP254765","aquatic;river","AMPLICON",19.6241935483871,NA,7.79415094339623,0.590322580645161,1480,20,NA,"Unknown"
"SRR805063.SRS406376","SRS406376","SGRP254765","aquatic;river","AMPLICON",19.6241935483871,NA,7.79415094339623,0.590322580645161,1333,20,NA,"Unknown"
"SRR1033803.SRS504824","SRS504824","SGRP254765","aquatic;river","AMPLICON",19.6241935483871,NA,7.79415094339623,0.590322580645161,7831,20,NA,"Unknown"
"SRR815918.SRS406399","SRS406399","SGRP254765","aquatic;river","AMPLICON",19.6241935483871,NA,7.79415094339623,0.590322580645161,2159,20,NA,"Unknown"
"SRR816010.SRS406420","SRS406420","SGRP254765","aquatic;river","AMPLICON",19.6241935483871,NA,7.79415094339623,0.590322580645161,1068,20,NA,"Unknown"
"SRR816272.SRS408578","SRS408578","SGRP254765","aquatic;river","AMPLICON",19.6241935483871,44.885617,7.79415094339623,0.590322580645161,1483,20,44.885617,"Temperate"
"SRR816004.SRS406415","SRS406415","SGRP254765","aquatic;river","AMPLICON",19.6241935483871,NA,7.79415094339623,0.590322580645161,1682,20,NA,"Unknown"
"SRR805127.SRS406383","SRS406383","SGRP254765","aquatic;river","AMPLICON",19.6241935483871,NA,7.79415094339623,0.590322580645161,1032,20,NA,"Unknown"
"SRR749063.SRS397552","SRS397552","SGRP254765","aquatic;river","AMPLICON",19.6241935483871,NA,7.79415094339623,0.590322580645161,1446,20,NA,"Unknown"
"SRR816011.SRS406421","SRS406421","SGRP254765","aquatic;river","AMPLICON",19.6241935483871,NA,7.79415094339623,0.590322580645161,1261,20,NA,"Unknown"
"SRR807541.SRS406394","SRS406394","SGRP254765","aquatic;river","AMPLICON",19.6241935483871,NA,7.79415094339623,0.590322580645161,1487,20,NA,"Unknown"
"SRR751414.SRS397586","SRS397586","SGRP254765","aquatic;river","AMPLICON",19.6241935483871,NA,7.79415094339623,0.590322580645161,1032,20,NA,"Unknown"
"SRR815969.SRS406404","SRS406404","SGRP254765","aquatic;river","AMPLICON",19.6241935483871,NA,7.79415094339623,0.590322580645161,1167,20,NA,"Unknown"
"SRR747826.SRS396616","SRS396616","SGRP254765","aquatic;river","AMPLICON",19.6241935483871,NA,7.79415094339623,0.590322580645161,1436,20,NA,"Unknown"
"SRR805172.SRS406386","SRS406386","SGRP254765","aquatic;river","AMPLICON",19.6241935483871,NA,7.79415094339623,0.590322580645161,1556,20,NA,"Unknown"
"SRR805476.SRS406388","SRS406388","SGRP254765","aquatic;river","AMPLICON",19.6241935483871,NA,7.79415094339623,0.590322580645161,1281,20,NA,"Unknown"
"SRR805000.SRS406374","SRS406374","SGRP254765","aquatic;river","AMPLICON",19.6241935483871,NA,7.79415094339623,0.590322580645161,1115,20,NA,"Unknown"
"SRR749511.SRS397564","SRS397564","SGRP254765","aquatic;river","AMPLICON",19.6241935483871,NA,7.79415094339623,0.590322580645161,1653,20,NA,"Unknown"
"ERR1773599.ERS1491128","ERS1491128","SGRP332795","aquatic","AMPLICON",20,35.41546,NA,3.66666666666667,1204,20,35.41546,"Temperate"
"ERR1773598.ERS1491127","ERS1491127","SGRP332795","aquatic","AMPLICON",20,35.417336,NA,3.66666666666667,1553,20,35.417336,"Temperate"
"SRR3295206.SRS1361763","SRS1361763","SGRP72151","aquatic;river","AMPLICON",20,1.818333,7.72333333333333,NA,2516,20,1.818333,"Tropics_Subtropics"
"SRR3295188.SRS1361758","SRS1361758","SGRP72151","aquatic;river","AMPLICON",20,52.995,7.72333333333333,NA,1011,20,52.995,"Temperate"
"SRR3295208.SRS1361763","SRS1361763","SGRP72151","aquatic;river","AMPLICON",20,1.818333,7.72333333333333,NA,1111,20,1.818333,"Tropics_Subtropics"
"SRR3295207.SRS1361763","SRS1361763","SGRP72151","aquatic;river","AMPLICON",20,1.818333,7.72333333333333,NA,1423,20,1.818333,"Tropics_Subtropics"
"ERR562471.ERS478024","ERS478024","SGRP231858","aquatic","AMPLICON",20.2487413,33.9203,NA,5,1126,20,33.9203,"Temperate"
"ERR562643.ERS488338","ERS488338","SGRP231858","aquatic","AMPLICON",20.2487413,35.7392,NA,5,1315,20,35.7392,"Temperate"
"ERR562431.ERS477988","ERS477988","SGRP231858","aquatic","AMPLICON",20.2487413,42.1874,NA,5,1470,20,42.1874,"Temperate"
"ERR562619.ERS488497","ERS488497","SGRP231858","aquatic","AMPLICON",20.2487413,39.3599,NA,5,1448,20,39.3599,"Temperate"
"ERR1756101.ERS488427","ERS488427","SGRP231858","aquatic","AMPLICON",20.2487413,37.5151,NA,5,1343,20,37.5151,"Temperate"
"ERR1756243.ERS488373","ERS488373","SGRP231858","aquatic","AMPLICON",20.2487413,34.2185,NA,5,1349,20,34.2185,"Temperate"
"ERR562498.ERS488410","ERS488410","SGRP231858","aquatic","AMPLICON",20.2487413,34.4434,NA,5,1491,20,34.4434,"Temperate"
"ERR1755940.ERS488427","ERS488427","SGRP231858","aquatic","AMPLICON",20.2487413,37.5151,NA,5,1434,20,37.5151,"Temperate"
"ERR1756219.ERS488373","ERS488373","SGRP231858","aquatic","AMPLICON",20.2487413,34.2185,NA,5,1388,20,34.2185,"Temperate"
"ERR562394.ERS487921","ERS487921","SGRP85804","aquatic","AMPLICON",20.4722130769231,35.5571,NA,47.6666666666667,1005,20,35.5571,"Temperate"
"SRR7587419.SRS3591779","SRS3591779","SGRP136595","aquatic;river","AMPLICON",20.5,39.31913,7.475,28.55,2877,20,39.31913,"Temperate"
"SRR7587411.SRS3591787","SRS3591787","SGRP136595","aquatic;river","AMPLICON",20.5,39.50078,7.475,28.55,2798,20,39.50078,"Temperate"
"SRR7587398.SRS3591787","SRS3591787","SGRP136595","aquatic;river","AMPLICON",20.5,39.50078,7.475,28.55,1878,20,39.50078,"Temperate"
"SRR7587423.SRS3591787","SRS3591787","SGRP136595","aquatic;river","AMPLICON",20.5,39.50078,7.475,28.55,2226,20,39.50078,"Temperate"
"SRR7587402.SRS3591779","SRS3591779","SGRP136595","aquatic;river","AMPLICON",20.5,39.31913,7.475,28.55,2420,20,39.31913,"Temperate"
"SRR7587393.SRS3591784","SRS3591784","SGRP136595","aquatic;river","AMPLICON",20.5,39.54786,7.475,28.55,3485,20,39.54786,"Temperate"
"SRR7587424.SRS3591781","SRS3591781","SGRP136595","aquatic;river","AMPLICON",20.5,39.51858,7.475,28.55,2283,20,39.51858,"Temperate"
"SRR7587425.SRS3591779","SRS3591779","SGRP136595","aquatic;river","AMPLICON",20.5,39.31913,7.475,28.55,2057,20,39.31913,"Temperate"
"SRR7587417.SRS3591784","SRS3591784","SGRP136595","aquatic;river","AMPLICON",20.5,39.54786,7.475,28.55,2776,20,39.54786,"Temperate"
"SRR7587420.SRS3591784","SRS3591784","SGRP136595","aquatic;river","AMPLICON",20.5,39.54786,7.475,28.55,3621,20,39.54786,"Temperate"
"SRR7587392.SRS3591781","SRS3591781","SGRP136595","aquatic;river","AMPLICON",20.5,39.51858,7.475,28.55,1621,20,39.51858,"Temperate"
"SRR7587426.SRS3591781","SRS3591781","SGRP136595","aquatic;river","AMPLICON",20.5,39.51858,7.475,28.55,2290,20,39.51858,"Temperate"
"SRR5711519.SRS2294844","SRS2294844","SGRP106860","aquatic","AMPLICON",20.6,22.336,NA,NA,1155,21,22.336,"Tropics_Subtropics"
"SRR8749298.SRS4506035","SRS4506035","SGRP36390","aquatic;lake","AMPLICON",20.6,NA,NA,NA,835,21,NA,"Unknown"
"SRR8749301.SRS4506032","SRS4506032","SGRP36390","aquatic;lake","AMPLICON",20.6,NA,NA,NA,763,21,NA,"Unknown"
"SRR5281912.SRS1999277","SRS1999277","SGRP2695","aquatic","AMPLICON",20.6944583333333,21.290551,7.19769230769231,0.134285714285714,792,21,21.290551,"Tropics_Subtropics"
"SRR7612684.SRS3602653","SRS3602653","SGRP2695","aquatic","AMPLICON",20.6944583333333,33.926652,7.19769230769231,0.134285714285714,911,21,33.926652,"Temperate"
"SRR8296493.SRS4120148","SRS4120148","SGRP2695","aquatic","AMPLICON",20.6944583333333,NA,7.19769230769231,0.134285714285714,764,21,NA,"Unknown"
"SRR6075315.SRS2541055","SRS2541055","SGRP2695","aquatic","AMPLICON",20.6944583333333,NA,7.19769230769231,0.134285714285714,806,21,NA,"Unknown"
"SRR3113063.SRS1257479","SRS1257479","SGRP2695","aquatic","AMPLICON",20.6944583333333,NA,7.19769230769231,0.134285714285714,1412,21,NA,"Unknown"
"SRR3112990.SRS1257552","SRS1257552","SGRP2695","aquatic","AMPLICON",20.6944583333333,NA,7.19769230769231,0.134285714285714,759,21,NA,"Unknown"
"SRR7612682.SRS3602655","SRS3602655","SGRP2695","aquatic","AMPLICON",20.6944583333333,33.926652,7.19769230769231,0.134285714285714,884,21,33.926652,"Temperate"
"SRR7612676.SRS3602661","SRS3602661","SGRP2695","aquatic","AMPLICON",20.6944583333333,33.926652,7.19769230769231,0.134285714285714,1024,21,33.926652,"Temperate"
"SRR7612604.SRS3602733","SRS3602733","SGRP2695","aquatic","AMPLICON",20.6944583333333,33.929689,7.19769230769231,0.134285714285714,977,21,33.929689,"Temperate"
"SRR3925013.SRS1565709","SRS1565709","SGRP2695","aquatic","AMPLICON",20.6944583333333,24.294,7.19769230769231,0.134285714285714,1323,21,24.294,"Tropics_Subtropics"
"SRR3598154.SRS1470997","SRS1470997","SGRP2695","aquatic","AMPLICON",20.6944583333333,34.0106,7.19769230769231,0.134285714285714,1073,21,34.0106,"Temperate"
"SRR8296491.SRS4120150","SRS4120150","SGRP2695","aquatic","AMPLICON",20.6944583333333,NA,7.19769230769231,0.134285714285714,833,21,NA,"Unknown"
"SRR7612615.SRS3602722","SRS3602722","SGRP2695","aquatic","AMPLICON",20.6944583333333,33.924511,7.19769230769231,0.134285714285714,856,21,33.924511,"Temperate"
"SRR3113036.SRS1257507","SRS1257507","SGRP2695","aquatic","AMPLICON",20.6944583333333,NA,7.19769230769231,0.134285714285714,804,21,NA,"Unknown"
"SRR7612679.SRS3602658","SRS3602658","SGRP2695","aquatic","AMPLICON",20.6944583333333,33.926652,7.19769230769231,0.134285714285714,954,21,33.926652,"Temperate"
"SRR7612600.SRS3602737","SRS3602737","SGRP2695","aquatic","AMPLICON",20.6944583333333,33.931203,7.19769230769231,0.134285714285714,955,21,33.931203,"Temperate"
"SRR3598184.SRS1471027","SRS1471027","SGRP2695","aquatic","AMPLICON",20.6944583333333,33.9522,7.19769230769231,0.134285714285714,1330,21,33.9522,"Temperate"
"SRR5281922.SRS1999286","SRS1999286","SGRP2695","aquatic","AMPLICON",20.6944583333333,21.291236,7.19769230769231,0.134285714285714,980,21,21.291236,"Tropics_Subtropics"
"SRR8296500.SRS4120141","SRS4120141","SGRP2695","aquatic","AMPLICON",20.6944583333333,NA,7.19769230769231,0.134285714285714,774,21,NA,"Unknown"
"ERR1101441.ERS945831","ERS945831","SGRP2695","aquatic","AMPLICON",20.6944583333333,48.50758,7.19769230769231,0.134285714285714,700,21,48.50758,"Temperate"
"ERR2240212.ERS2077847","ERS2077847","SGRP2695","aquatic","AMPLICON",20.6944583333333,NA,7.19769230769231,0.134285714285714,815,21,NA,"Unknown"
"SRR7612599.SRS3602738","SRS3602738","SGRP2695","aquatic","AMPLICON",20.6944583333333,33.931619,7.19769230769231,0.134285714285714,1462,21,33.931619,"Temperate"
"SRR3113021.SRS1257521","SRS1257521","SGRP2695","aquatic","AMPLICON",20.6944583333333,NA,7.19769230769231,0.134285714285714,1145,21,NA,"Unknown"
"SRR7612671.SRS3602666","SRS3602666","SGRP2695","aquatic","AMPLICON",20.6944583333333,33.930107,7.19769230769231,0.134285714285714,1065,21,33.930107,"Temperate"
"SRR3924981.SRS1565677","SRS1565677","SGRP2695","aquatic","AMPLICON",20.6944583333333,24.3651,7.19769230769231,0.134285714285714,808,21,24.3651,"Tropics_Subtropics"
"ERR1101515.ERS945905","ERS945905","SGRP2695","aquatic","AMPLICON",20.6944583333333,54.94364,7.19769230769231,0.134285714285714,884,21,54.94364,"Temperate"
"SRR3113005.SRS1257537","SRS1257537","SGRP2695","aquatic","AMPLICON",20.6944583333333,NA,7.19769230769231,0.134285714285714,851,21,NA,"Unknown"
"SRR7612650.SRS3602686","SRS3602686","SGRP2695","aquatic","AMPLICON",20.6944583333333,33.91812,7.19769230769231,0.134285714285714,935,21,33.91812,"Temperate"
"SRR7612678.SRS3602659","SRS3602659","SGRP2695","aquatic","AMPLICON",20.6944583333333,33.926652,7.19769230769231,0.134285714285714,880,21,33.926652,"Temperate"
"SRR7612654.SRS3602682","SRS3602682","SGRP2695","aquatic","AMPLICON",20.6944583333333,33.91812,7.19769230769231,0.134285714285714,1445,21,33.91812,"Temperate"
"SRR7612621.SRS3602716","SRS3602716","SGRP2695","aquatic","AMPLICON",20.6944583333333,33.924258,7.19769230769231,0.134285714285714,854,21,33.924258,"Temperate"
"SRR2077059.SRS970986","SRS970986","SGRP2695","aquatic","AMPLICON",20.6944583333333,49,7.19769230769231,0.134285714285714,1870,21,49,"Temperate"
"SRR7612603.SRS3602734","SRS3602734","SGRP2695","aquatic","AMPLICON",20.6944583333333,33.931317,7.19769230769231,0.134285714285714,1151,21,33.931317,"Temperate"
"SRR7612622.SRS3602714","SRS3602714","SGRP2695","aquatic","AMPLICON",20.6944583333333,33.926324,7.19769230769231,0.134285714285714,1082,21,33.926324,"Temperate"
"SRR8296494.SRS4120147","SRS4120147","SGRP2695","aquatic","AMPLICON",20.6944583333333,NA,7.19769230769231,0.134285714285714,853,21,NA,"Unknown"
"SRR5281913.SRS1999276","SRS1999276","SGRP2695","aquatic","AMPLICON",20.6944583333333,21.291236,7.19769230769231,0.134285714285714,726,21,21.291236,"Tropics_Subtropics"
"SRR3598122.SRS1470983","SRS1470983","SGRP2695","aquatic","AMPLICON",20.6944583333333,33.9638,7.19769230769231,0.134285714285714,1143,21,33.9638,"Temperate"
"SRR3597997.SRS1470858","SRS1470858","SGRP2695","aquatic","AMPLICON",20.6944583333333,33.9545,7.19769230769231,0.134285714285714,773,21,33.9545,"Temperate"
"SRR7612649.SRS3602687","SRS3602687","SGRP2695","aquatic","AMPLICON",20.6944583333333,33.91812,7.19769230769231,0.134285714285714,958,21,33.91812,"Temperate"
"SRR3924982.SRS1565678","SRS1565678","SGRP2695","aquatic","AMPLICON",20.6944583333333,24.4841,7.19769230769231,0.134285714285714,874,21,24.4841,"Tropics_Subtropics"
"SRR7612647.SRS3602689","SRS3602689","SGRP2695","aquatic","AMPLICON",20.6944583333333,33.91812,7.19769230769231,0.134285714285714,831,21,33.91812,"Temperate"
"SRR7612666.SRS3602671","SRS3602671","SGRP2695","aquatic","AMPLICON",20.6944583333333,33.926652,7.19769230769231,0.134285714285714,1039,21,33.926652,"Temperate"
"SRR7293870.SRS3407172","SRS3407172","SGRP2695","aquatic","AMPLICON",20.6944583333333,78.91,7.19769230769231,0.134285714285714,1047,21,78.91,"Polar_Subpolar"
"SRR2124995.SRS544878","SRS544878","SGRP2695","aquatic","AMPLICON",20.6944583333333,37.527941,7.19769230769231,0.134285714285714,2457,21,37.527941,"Temperate"
"SRR3598097.SRS1470957","SRS1470957","SGRP2695","aquatic","AMPLICON",20.6944583333333,33.9987,7.19769230769231,0.134285714285714,1671,21,33.9987,"Temperate"
"ERR1666657.ERS1378266","ERS1378266","SGRP2695","aquatic","AMPLICON",20.6944583333333,68.60853333,7.19769230769231,0.134285714285714,838,21,68.60853333,"Polar_Subpolar"
"SRR3113039.SRS1257502","SRS1257502","SGRP2695","aquatic","AMPLICON",20.6944583333333,NA,7.19769230769231,0.134285714285714,748,21,NA,"Unknown"
"SRR7612619.SRS3602718","SRS3602718","SGRP2695","aquatic","AMPLICON",20.6944583333333,33.92355,7.19769230769231,0.134285714285714,984,21,33.92355,"Temperate"
"SRR5281921.SRS1999285","SRS1999285","SGRP2695","aquatic","AMPLICON",20.6944583333333,21.290551,7.19769230769231,0.134285714285714,1132,21,21.290551,"Tropics_Subtropics"
"SRR7612623.SRS3602713","SRS3602713","SGRP2695","aquatic","AMPLICON",20.6944583333333,33.917919,7.19769230769231,0.134285714285714,873,21,33.917919,"Temperate"
"SRR6984508.SRS3158804","SRS3158804","SGRP2695","aquatic","AMPLICON",20.6944583333333,40.33647,7.19769230769231,0.134285714285714,885,21,40.33647,"Temperate"
"SRR4446774.SRS1757245","SRS1757245","SGRP2695","aquatic","AMPLICON",20.6944583333333,36.061371,7.19769230769231,0.134285714285714,689,21,36.061371,"Temperate"
"SRR7612616.SRS3602721","SRS3602721","SGRP2695","aquatic","AMPLICON",20.6944583333333,33.923254,7.19769230769231,0.134285714285714,949,21,33.923254,"Temperate"
"ERR1666637.ERS1378246","ERS1378246","SGRP2695","aquatic","AMPLICON",20.6944583333333,68.57478333,7.19769230769231,0.134285714285714,737,21,68.57478333,"Polar_Subpolar"
"SRR4446778.SRS1757249","SRS1757249","SGRP2695","aquatic","AMPLICON",20.6944583333333,36.221997,7.19769230769231,0.134285714285714,787,21,36.221997,"Temperate"
"SRR7612617.SRS3602720","SRS3602720","SGRP2695","aquatic","AMPLICON",20.6944583333333,33.930611,7.19769230769231,0.134285714285714,1161,21,33.930611,"Temperate"
"ERR1773536.ERS1491065","ERS1491065","SGRP263651","aquatic","AMPLICON",20.7333333333333,35.417336,NA,6.81481481481481,793,21,35.417336,"Temperate"
"ERR1773535.ERS1491064","ERS1491064","SGRP263651","aquatic","AMPLICON",20.7333333333333,35.417336,NA,6.81481481481481,800,21,35.417336,"Temperate"
"SRR2103905.SRS993300","SRS993300","SGRP263651","aquatic","AMPLICON",20.7333333333333,54.174181,NA,6.81481481481481,1700,21,54.174181,"Temperate"
"SRR2104385.SRS993302","SRS993302","SGRP263651","aquatic","AMPLICON",20.7333333333333,55.1799,NA,6.81481481481481,777,21,55.1799,"Temperate"
"SRR2104241.SRS993302","SRS993302","SGRP263651","aquatic","AMPLICON",20.7333333333333,55.1799,NA,6.81481481481481,714,21,55.1799,"Temperate"
"ERR1773533.ERS1491062","ERS1491062","SGRP263651","aquatic","AMPLICON",20.7333333333333,51.732,NA,6.81481481481481,816,21,51.732,"Temperate"
"ERR1773534.ERS1491063","ERS1491063","SGRP263651","aquatic","AMPLICON",20.7333333333333,35.417336,NA,6.81481481481481,774,21,35.417336,"Temperate"
"SRR2104186.SRS993302","SRS993302","SGRP263651","aquatic","AMPLICON",20.7333333333333,55.1799,NA,6.81481481481481,709,21,55.1799,"Temperate"
"SRR2103904.SRS993300","SRS993300","SGRP263651","aquatic","AMPLICON",20.7333333333333,54.174181,NA,6.81481481481481,1733,21,54.174181,"Temperate"
"SRR2104260.SRS993302","SRS993302","SGRP263651","aquatic","AMPLICON",20.7333333333333,55.1799,NA,6.81481481481481,722,21,55.1799,"Temperate"
"SRR2104261.SRS993302","SRS993302","SGRP263651","aquatic","AMPLICON",20.7333333333333,55.1799,NA,6.81481481481481,782,21,55.1799,"Temperate"
"SRR2104187.SRS993302","SRS993302","SGRP263651","aquatic","AMPLICON",20.7333333333333,55.1799,NA,6.81481481481481,782,21,55.1799,"Temperate"
"SRR6473825.SRS2836026","SRS2836026","SGRP15568","aquatic","AMPLICON",20.8,19.909,6.84,100.297142857143,1067,21,19.909,"Tropics_Subtropics"
"SRR10991307.SRS6082106","SRS6082106","SGRP11595","plant","AMPLICON",21,37.5665,NA,NA,814,21,37.5665,"Temperate"
"SRR10991306.SRS6082107","SRS6082107","SGRP11595","plant","AMPLICON",21,37.5665,NA,NA,759,21,37.5665,"Temperate"
"ERR562425.ERS477973","ERS477973","SGRP231807","aquatic","AMPLICON",21.1716132,37.0085,NA,19.8,1017,21,37.0085,"Temperate"
"ERR562595.ERS488134","ERS488134","SGRP231807","aquatic","AMPLICON",21.1716132,39.0863,NA,19.8,1182,21,39.0863,"Temperate"
"ERR1417995.ERS1164939","ERS1164939","SGRP366238","aquatic;estuary","AMPLICON",21.2816666666667,43.17,8.09166666666667,3.25,703,21,43.17,"Temperate"
"SRR7612624.SRS3602712","SRS3602712","SGRP14664","aquatic;river","AMPLICON",21.4771428571429,33.930107,NA,NA,1454,21,33.930107,"Temperate"
"SRR7612595.SRS3602742","SRS3602742","SGRP14664","aquatic;river","AMPLICON",21.4771428571429,33.930107,NA,NA,1549,21,33.930107,"Temperate"
"SRR7612675.SRS3602662","SRS3602662","SGRP14664","aquatic;river","AMPLICON",21.4771428571429,33.930107,NA,NA,1506,21,33.930107,"Temperate"
"SRR7612680.SRS3602657","SRS3602657","SGRP14664","aquatic;river","AMPLICON",21.4771428571429,33.926652,NA,NA,1206,21,33.926652,"Temperate"
"SRR7612670.SRS3602667","SRS3602667","SGRP14664","aquatic;river","AMPLICON",21.4771428571429,33.930107,NA,NA,1537,21,33.930107,"Temperate"
"SRR7612674.SRS3602663","SRS3602663","SGRP14664","aquatic;river","AMPLICON",21.4771428571429,33.930107,NA,NA,1123,21,33.930107,"Temperate"
"SRR7612673.SRS3602664","SRS3602664","SGRP14664","aquatic;river","AMPLICON",21.4771428571429,33.930107,NA,NA,842,21,33.930107,"Temperate"
"SRR6203899.SRS2619569","SRS2619569","SGRP4245","aquatic;lake","AMPLICON",21.725,51.5125,NA,NA,594,22,51.5125,"Temperate"
"ERR1772350.ERS1490211","ERS1490211","SGRP183985","aquatic","AMPLICON",21.7441176470588,13.45166,NA,12.3948275862069,596,22,13.45166,"Tropics_Subtropics"
"ERR2262108.ERS2087862","ERS2087862","SGRP14703","aquatic","AMPLICON",21.756,NA,NA,4.94782608695652,873,22,NA,"Unknown"
"SRR3385655.SRS1398067","SRS1398067","SGRP334961","aquatic;lake","AMPLICON",21.7672057936364,41.71,8.88681818181818,5.79090909090909,544,22,41.71,"Temperate"
"ERR867756.ERS667636","ERS667636","SGRP162398","aquatic","AMPLICON",21.7715333333333,-27.2,NA,14.5,1221,22,27.2,"Tropics_Subtropics"
"ERR867787.ERS667477","ERS667477","SGRP162398","aquatic","AMPLICON",21.7715333333333,-32,NA,14.5,2013,22,32,"Temperate"
"ERR867757.ERS667637","ERS667637","SGRP162398","aquatic","AMPLICON",21.7715333333333,-34.0833,NA,14.5,1418,22,34.0833,"Temperate"
"ERR1756148.ERS493810","ERS493810","SGRP231783","aquatic","AMPLICON",21.9850743333333,6.3374,NA,66.9444444444444,924,22,6.3374,"Tropics_Subtropics"
"ERR1756029.ERS493810","ERS493810","SGRP231783","aquatic","AMPLICON",21.9850743333333,6.3374,NA,66.9444444444444,778,22,6.3374,"Tropics_Subtropics"
"ERR1756137.ERS493153","ERS493153","SGRP231783","aquatic","AMPLICON",21.9850743333333,6.8299,NA,66.9444444444444,648,22,6.8299,"Tropics_Subtropics"
"ERR1879835.ERS490981","ERS490981","SGRP231783","aquatic","AMPLICON",21.9850743333333,-54.3793,NA,66.9444444444444,1357,22,54.3793,"Temperate"
"ERR1759719.ERS492314","ERS492314","SGRP231783","aquatic","AMPLICON",21.9850743333333,-1.7942,NA,66.9444444444444,630,22,1.7942,"Tropics_Subtropics"
"ERR1756129.ERS493976","ERS493976","SGRP231783","aquatic","AMPLICON",21.9850743333333,25.5896,NA,66.9444444444444,967,22,25.5896,"Tropics_Subtropics"
