"SampleID","BioSampleID","ComClustID","Env_cons","SeqTech_cons","Temperature_C_mean","Latitude","pH","Depth_metres_mean","Richness","Temp_bin","Zone","n_bin"
"SRR1623139.SRS728517","SRS728517","SGRP224326","aquatic","AMPLICON",12.3,39.0889,6.88076923076923,0.2,946,12,"temperate",47
"SRR5486627.SRS2153158","SRS2153158","SGRP224326","aquatic","AMPLICON",12.3,41.6249,6.88076923076923,0.2,813,12,"temperate",47
"ERR2226824.ERS2061806","ERS2061806","SGRP79609","aquatic","AMPLICON",12.6,41.666667,NA,NA,492,13,"temperate",13
"ERR1520160.ERS1238492","ERS1238492","SGRP223762","aquatic","AMPLICON",12.7,30.124755,8.3,591.1,1535,13,"temperate",13
"ERR1520148.ERS1238480","ERS1238480","SGRP223762","aquatic","AMPLICON",12.7,30.125314,8.3,591.1,1823,13,"temperate",13
"ERR1520195.ERS1238527","ERS1238527","SGRP223762","aquatic","AMPLICON",12.7,30.124286,8.3,591.1,1907,13,"temperate",13
"ERR1520153.ERS1238485","ERS1238485","SGRP223762","aquatic","AMPLICON",12.7,30.123826,8.3,591.1,2205,13,"temperate",13
"SRR6312497.SRS2701545","SRS2701545","SGRP72223","aquatic","AMPLICON",13,41.85,7,31,605,13,"temperate",13
"SRR6312498.SRS2701545","SRS2701545","SGRP72223","aquatic","AMPLICON",13,41.85,7,31,562,13,"temperate",13
"SRR6312496.SRS2701545","SRS2701545","SGRP72223","aquatic","AMPLICON",13,41.85,7,31,645,13,"temperate",13
"SRR6312499.SRS2701545","SRS2701545","SGRP72223","aquatic","AMPLICON",13,41.85,7,31,585,13,"temperate",13
"ERR2604400.ERS2518439","ERS2518439","SGRP72223","aquatic","AMPLICON",13,59.905747,7,31,710,13,"temperate",13
"ERR2097649.ERS1875791","ERS1875791","SGRP132216","aquatic;lake","AMPLICON",13.0175026469333,59.8376,8.10533333333333,20,489,13,"temperate",13
"ERR2097664.ERS1875806","ERS1875806","SGRP132216","aquatic;lake","AMPLICON",13.0175026469333,59.8376,8.10533333333333,20,661,13,"temperate",13
"ERR2097662.ERS1875804","ERS1875804","SGRP132216","aquatic;lake","AMPLICON",13.0175026469333,59.8376,8.10533333333333,20,818,13,"temperate",13
"SRR1957214.SRS897350","SRS897350","SGRP281542","aquatic;river","AMPLICON",13.6166666666667,43.1739,8.75,0.5,786,14,"temperate",27
"SRR1957215.SRS897351","SRS897351","SGRP281542","aquatic;river","AMPLICON",13.6166666666667,43.1741,8.75,0.5,666,14,"temperate",27
"SRR1957211.SRS897354","SRS897354","SGRP281542","aquatic;river","AMPLICON",13.6166666666667,43.0261,8.75,0.5,950,14,"temperate",27
"SRR1957212.SRS897353","SRS897353","SGRP281542","aquatic;river","AMPLICON",13.6166666666667,43.0265,8.75,0.5,795,14,"temperate",27
"SRR1957210.SRS897355","SRS897355","SGRP281542","aquatic;river","AMPLICON",13.6166666666667,43.0262,8.75,0.5,954,14,"temperate",27
"SRR1957213.SRS897352","SRS897352","SGRP281542","aquatic;river","AMPLICON",13.6166666666667,43.1739,8.75,0.5,789,14,"temperate",27
"SRR1957229.SRS897336","SRS897336","SGRP281542","aquatic;river","AMPLICON",13.6166666666667,43.0261,8.75,0.5,970,14,"temperate",27
"ERR1879948.ERS494592","ERS494592","SGRP253425","aquatic","AMPLICON",13.687714,43.6906,NA,39.4444444444444,1780,14,"temperate",27
"ERR1879933.ERS494662","ERS494662","SGRP253425","aquatic","AMPLICON",13.687714,43.8047,NA,39.4444444444444,2056,14,"temperate",27
"ERR1879733.ERS494707","ERS494707","SGRP253425","aquatic","AMPLICON",13.687714,44.0774,NA,39.4444444444444,1471,14,"temperate",27
"ERR1879946.ERS494666","ERS494666","SGRP253425","aquatic","AMPLICON",13.687714,43.8047,NA,39.4444444444444,1872,14,"temperate",27
"ERR1879682.ERS494660","ERS494660","SGRP253425","aquatic","AMPLICON",13.687714,43.8047,NA,39.4444444444444,1721,14,"temperate",27
"ERR1879806.ERS494658","ERS494658","SGRP253425","aquatic","AMPLICON",13.687714,43.8047,NA,39.4444444444444,1982,14,"temperate",27
"ERR1879737.ERS494707","ERS494707","SGRP253425","aquatic","AMPLICON",13.687714,44.0774,NA,39.4444444444444,1494,14,"temperate",27
"ERR1879757.ERS494741","ERS494741","SGRP253425","aquatic","AMPLICON",13.687714,44.0706,NA,39.4444444444444,1394,14,"temperate",27
"ERR1879873.ERS494741","ERS494741","SGRP253425","aquatic","AMPLICON",13.687714,44.0706,NA,39.4444444444444,1433,14,"temperate",27
"SRR6376686.SRS2758127","SRS2758127","SGRP39003","aquatic","AMPLICON",14,-46.065,NA,1.35,1075,14,"temperate",27
"ERR2226660.ERS2061642","ERS2061642","SGRP79590","aquatic","AMPLICON",14.025,41.666667,NA,NA,647,14,"temperate",27
"ERR2226857.ERS2061839","ERS2061839","SGRP79590","aquatic","AMPLICON",14.025,41.666667,NA,NA,798,14,"temperate",27
"ERR2226856.ERS2061838","ERS2061838","SGRP79590","aquatic","AMPLICON",14.025,41.666667,NA,NA,772,14,"temperate",27
"ERR1756271.ERS494195","ERS494195","SGRP231809","aquatic","AMPLICON",14.0269718,39.2032,NA,17,1393,14,"temperate",27
"ERR1756188.ERS494612","ERS494612","SGRP231809","aquatic","AMPLICON",14.0269718,43.691,NA,17,726,14,"temperate",27
"ERR1759705.ERS490832","ERS490832","SGRP231809","aquatic","AMPLICON",14.0269718,-44.5307,NA,17,680,14,"temperate",27
"ERR562365.ERS490159","ERS490159","SGRP231809","aquatic","AMPLICON",14.0269718,-34.9631,NA,17,876,14,"temperate",27
"ERR1759717.ERS490832","ERS490832","SGRP231809","aquatic","AMPLICON",14.0269718,-44.5307,NA,17,658,14,"temperate",27
"ERR1543847.ERS1261462","ERS1261462","SGRP340961","aquatic","AMPLICON",14.1914285714286,50.15,NA,NA,602,14,"temperate",27
"ERR1543843.ERS1261458","ERS1261458","SGRP340961","aquatic","AMPLICON",14.1914285714286,50.15,NA,NA,627,14,"temperate",27
"SRR1614618.SRS723388","SRS723388","SGRP293248","aquatic","AMPLICON",14.53,41.79,7.945,3,851,15,"temperate",29
"SRR1617000.SRS717613","SRS717613","SGRP293248","aquatic","AMPLICON",14.53,41.5259,7.945,3,2439,15,"temperate",29
"SRR1605847.SRS717701","SRS717701","SGRP293248","aquatic","AMPLICON",14.53,41.5259,7.945,3,1514,15,"temperate",29
"SRR1605713.SRS717634","SRS717634","SGRP293248","aquatic","AMPLICON",14.53,41.5259,7.945,3,1911,15,"temperate",29
"SRR1605496.SRS717609","SRS717609","SGRP293248","aquatic","AMPLICON",14.53,41.5259,7.945,3,2476,15,"temperate",29
"SRR1617409.SRS717611","SRS717611","SGRP293248","aquatic","AMPLICON",14.53,41.5259,7.945,3,2452,15,"temperate",29
"DRR153038.DRS076183","DRS076183","SGRP38576","aquatic","AMPLICON",14.58,35.86,8.04,0.269230769230769,657,15,"temperate",29
"DRR153034.DRS076179","DRS076179","SGRP38576","aquatic","AMPLICON",14.58,35.86,8.04,0.269230769230769,596,15,"temperate",29
"ERR1773515.ERS1491044","ERS1491044","SGRP22427","aquatic","AMPLICON",14.975,42.05,7.03333333333333,647.578823529412,508,15,"temperate",29
"ERR1780701.ERS1500338","ERS1500338","SGRP22427","aquatic","AMPLICON",14.975,42.05,7.03333333333333,647.578823529412,976,15,"temperate",29
"SRR8933286.SRS4652516","SRS4652516","SGRP30277","aquatic","AMPLICON",15,34.59,NA,0.05,1920,15,"temperate",29
"SRR2079586.SRS951582","SRS951582","SGRP94275","aquatic","AMPLICON",15.0733333333333,31.67,8.155,8.038,502,15,"temperate",29
"SRR2962470.SRS1181127","SRS1181127","SGRP94275","aquatic","AMPLICON",15.0733333333333,37.805909,8.155,8.038,650,15,"temperate",29
"SRR2079570.SRS951582","SRS951582","SGRP94275","aquatic","AMPLICON",15.0733333333333,31.67,8.155,8.038,520,15,"temperate",29
"SRR2079573.SRS951582","SRS951582","SGRP94275","aquatic","AMPLICON",15.0733333333333,31.67,8.155,8.038,481,15,"temperate",29
"ERR1101244.ERS945634","ERS945634","SGRP94275","aquatic","AMPLICON",15.0733333333333,48.51212,8.155,8.038,470,15,"temperate",29
"SRR5937042.SRS2433727","SRS2433727","SGRP6905","aquatic","AMPLICON",15.14,56.36,8.19,0.45,558,15,"temperate",29
"SRR5937043.SRS2433725","SRS2433725","SGRP6905","aquatic","AMPLICON",15.14,55.283,8.19,0.45,504,15,"temperate",29
"ERR1543912.ERS1261527","ERS1261527","SGRP340930","aquatic","AMPLICON",15.3233333333333,50.15,NA,NA,517,15,"temperate",29
"ERR1543874.ERS1261489","ERS1261489","SGRP340930","aquatic","AMPLICON",15.3233333333333,50.15,NA,NA,513,15,"temperate",29
"SRR8521332.SRS4319161","SRS4319161","SGRP105960","aquatic","AMPLICON",15.32745,39.05,NA,31.4892857142857,487,15,"temperate",29
"ERR1726928.ERS490995","ERS490995","SGRP105960","aquatic","AMPLICON",15.32745,-54.3833,NA,31.4892857142857,495,15,"temperate",29
"SRR8521285.SRS4319161","SRS4319161","SGRP105960","aquatic","AMPLICON",15.32745,39.05,NA,31.4892857142857,482,15,"temperate",29
"ERR1543864.ERS1261479","ERS1261479","SGRP341027","aquatic","AMPLICON",15.422,50.15,NA,NA,562,15,"temperate",29
"ERR1543894.ERS1261509","ERS1261509","SGRP341027","aquatic","AMPLICON",15.422,50.15,NA,NA,1107,15,"temperate",29
"ERR1543936.ERS1261551","ERS1261551","SGRP340783","aquatic","AMPLICON",15.426,50.15,NA,NA,456,15,"temperate",29
"ERR1543802.ERS1261417","ERS1261417","SGRP340910","aquatic","AMPLICON",15.4942857142857,50.15,NA,NA,604,15,"temperate",29
"ERR1543801.ERS1261416","ERS1261416","SGRP340910","aquatic","AMPLICON",15.4942857142857,50.15,NA,NA,506,15,"temperate",29
"ERR1543804.ERS1261419","ERS1261419","SGRP340910","aquatic","AMPLICON",15.4942857142857,50.15,NA,NA,774,15,"temperate",29
"ERR1418023.ERS1164967","ERS1164967","SGRP366273","aquatic;estuary","AMPLICON",15.73,43.2,8.16428571428571,2.42857142857143,744,16,"temperate",22
"ERR1418073.ERS1165017","ERS1165017","SGRP366273","aquatic;estuary","AMPLICON",15.73,43.22,8.16428571428571,2.42857142857143,1023,16,"temperate",22
"ERR1418091.ERS1165035","ERS1165035","SGRP366273","aquatic;estuary","AMPLICON",15.73,43.24,8.16428571428571,2.42857142857143,813,16,"temperate",22
"ERR1418055.ERS1164999","ERS1164999","SGRP366273","aquatic;estuary","AMPLICON",15.73,43.21,8.16428571428571,2.42857142857143,1219,16,"temperate",22
"SRR3669447.SRS1505221","SRS1505221","SGRP249344","aquatic","AMPLICON",15.7644333333333,42.1319,NA,80,823,16,"temperate",22
"SRR3669666.SRS1505221","SRS1505221","SGRP249344","aquatic","AMPLICON",15.7644333333333,42.1319,NA,80,758,16,"temperate",22
"ERR1879910.ERS494572","ERS494572","SGRP231785","aquatic","AMPLICON",15.8710052,36.2108,NA,101,1946,16,"temperate",22
"ERR1879759.ERS493351","ERS493351","SGRP231785","aquatic","AMPLICON",15.8710052,31.4813,NA,101,1354,16,"temperate",22
"ERR1756340.ERS493353","ERS493353","SGRP231785","aquatic","AMPLICON",15.8710052,31.4813,NA,101,1624,16,"temperate",22
"ERR1879734.ERS493351","ERS493351","SGRP231785","aquatic","AMPLICON",15.8710052,31.4813,NA,101,1813,16,"temperate",22
"ERR1756163.ERS494570","ERS494570","SGRP231785","aquatic","AMPLICON",15.8710052,36.2108,NA,101,2027,16,"temperate",22
"SRR6069002.SRS2535779","SRS2535779","SGRP88613","aquatic","AMPLICON",16,42.479751,8.2,69.62,1075,16,"temperate",22
"ERR1202038.ERS1031684","ERS1031684","SGRP307249","aquatic","AMPLICON",16.0647058823529,55.434,NA,NA,749,16,"temperate",22
"ERR1202039.ERS1031685","ERS1031685","SGRP307249","aquatic","AMPLICON",16.0647058823529,56.032,NA,NA,828,16,"temperate",22
"ERR562373.ERS488515","ERS488515","SGRP231929","aquatic","AMPLICON",16.1892455,39.3757,NA,59,1743,16,"temperate",22
"ERR1756222.ERS488230","ERS488230","SGRP231929","aquatic","AMPLICON",16.1892455,40.7067,NA,59,1599,16,"temperate",22
"ERR562475.ERS488150","ERS488150","SGRP231929","aquatic","AMPLICON",16.1892455,39.0857,NA,59,1419,16,"temperate",22
"ERR562662.ERS488317","ERS488317","SGRP231929","aquatic","AMPLICON",16.1892455,37.4016,NA,59,1621,16,"temperate",22
"ERR562436.ERS478003","ERS478003","SGRP231929","aquatic","AMPLICON",16.1892455,42.1659,NA,59,1435,16,"temperate",22
"SRR8071821.SRS3946215","SRS3946215","SGRP3194","aquatic","AMPLICON",16.2142857142857,37.288454,7.73716666666667,3.90909090909091,783,16,"temperate",22
"SRR5620605.SRS2235446","SRS2235446","SGRP3194","aquatic","AMPLICON",16.2142857142857,41.31659,7.73716666666667,3.90909090909091,776,16,"temperate",22
"SRR5586926.SRS2217878","SRS2217878","SGRP80982","aquatic","AMPLICON",16.3,45.43796388,9.02,0.5,1345,16,"temperate",22
"ERR562532.ERS490281","ERS490281","SGRP231860","aquatic","AMPLICON",16.8285632,-31.0263,NA,32,1299,17,"temperate",33
"ERR1756085.ERS490307","ERS490307","SGRP231860","aquatic","AMPLICON",16.8285632,-31.0136,NA,32,1268,17,"temperate",33
"ERR1755930.ERS490307","ERS490307","SGRP231860","aquatic","AMPLICON",16.8285632,-31.0136,NA,32,1638,17,"temperate",33
"ERR562683.ERS490311","ERS490311","SGRP231860","aquatic","AMPLICON",16.8285632,-31.0136,NA,32,1393,17,"temperate",33
"ERR562454.ERS490253","ERS490253","SGRP231860","aquatic","AMPLICON",16.8285632,-31.0507,NA,32,1304,17,"temperate",33
"ERR1775071.ERS1492963","ERS1492963","SGRP332697","aquatic","AMPLICON",16.842,41.72,NA,10.04,693,17,"temperate",33
"ERR1159823.ERS993325","ERS993325","SGRP332697","aquatic","AMPLICON",16.842,41.72,NA,10.04,697,17,"temperate",33
"ERR1775042.ERS1492934","ERS1492934","SGRP332697","aquatic","AMPLICON",16.842,41.72,NA,10.04,714,17,"temperate",33
"ERR1159825.ERS993327","ERS993327","SGRP332697","aquatic","AMPLICON",16.842,41.72,NA,10.04,680,17,"temperate",33
"ERR1775043.ERS1492935","ERS1492935","SGRP332697","aquatic","AMPLICON",16.842,41.72,NA,10.04,896,17,"temperate",33
"ERR1775073.ERS1492965","ERS1492965","SGRP332697","aquatic","AMPLICON",16.842,41.72,NA,10.04,641,17,"temperate",33
"ERR1159796.ERS993298","ERS993298","SGRP332697","aquatic","AMPLICON",16.842,41.72,NA,10.04,768,17,"temperate",33
"ERR1159794.ERS993296","ERS993296","SGRP332697","aquatic","AMPLICON",16.842,41.72,NA,10.04,881,17,"temperate",33
"ERR1159795.ERS993297","ERS993297","SGRP332697","aquatic","AMPLICON",16.842,41.72,NA,10.04,882,17,"temperate",33
"ERR1775044.ERS1492936","ERS1492936","SGRP332697","aquatic","AMPLICON",16.842,41.72,NA,10.04,885,17,"temperate",33
"ERR1159793.ERS993295","ERS993295","SGRP332697","aquatic","AMPLICON",16.842,41.72,NA,10.04,719,17,"temperate",33
"ERR1159826.ERS993328","ERS993328","SGRP332697","aquatic","AMPLICON",16.842,41.72,NA,10.04,641,17,"temperate",33
"ERR1775045.ERS1492937","ERS1492937","SGRP332697","aquatic","AMPLICON",16.842,41.72,NA,10.04,773,17,"temperate",33
"ERR1775072.ERS1492964","ERS1492964","SGRP332697","aquatic","AMPLICON",16.842,41.72,NA,10.04,682,17,"temperate",33
"ERR1775074.ERS1492966","ERS1492966","SGRP332697","aquatic","AMPLICON",16.842,41.72,NA,10.04,626,17,"temperate",33
"ERR1101573.ERS945963","ERS945963","SGRP79927","aquatic","AMPLICON",17.061,50.66179,7.7,0.618461538461539,840,17,"temperate",33
"ERR1101552.ERS945942","ERS945942","SGRP79927","aquatic","AMPLICON",17.061,50.77943,7.7,0.618461538461539,844,17,"temperate",33
"ERR1101549.ERS945939","ERS945939","SGRP79927","aquatic","AMPLICON",17.061,50.82059,7.7,0.618461538461539,840,17,"temperate",33
"ERR1101467.ERS945857","ERS945857","SGRP79927","aquatic","AMPLICON",17.061,47.90808,7.7,0.618461538461539,860,17,"temperate",33
"SRR3359281.SRS1384919","SRS1384919","SGRP401647","aquatic","AMPLICON",17.2761538461538,42.26,NA,3.69230769230769,819,17,"temperate",33
"SRR3359265.SRS1384919","SRS1384919","SGRP401647","aquatic","AMPLICON",17.2761538461538,42.26,NA,3.69230769230769,671,17,"temperate",33
"SRR3359264.SRS1357116","SRS1357116","SGRP401647","aquatic","AMPLICON",17.2761538461538,42.26,NA,3.69230769230769,659,17,"temperate",33
"SRR3359270.SRS1384921","SRS1384921","SGRP401647","aquatic","AMPLICON",17.2761538461538,42.26,NA,3.69230769230769,689,17,"temperate",33
"ERR1756224.ERS493493","ERS493493","SGRP231819","aquatic","AMPLICON",17.315494,32.6419,NA,15,1201,17,"temperate",33
"ERR1879671.ERS493555","ERS493555","SGRP231819","aquatic","AMPLICON",17.315494,32.9923,NA,15,1644,17,"temperate",33
"ERR1756246.ERS493493","ERS493493","SGRP231819","aquatic","AMPLICON",17.315494,32.6419,NA,15,1942,17,"temperate",33
"ERR1756220.ERS493519","ERS493519","SGRP231819","aquatic","AMPLICON",17.315494,33.0234,NA,15,1892,17,"temperate",33
"ERR1756196.ERS493557","ERS493557","SGRP231819","aquatic","AMPLICON",17.315494,32.9923,NA,15,2047,17,"temperate",33
"SRR5176122.SRS1922020","SRS1922020","SGRP198587","aquatic","AMPLICON",17.5,42.25,NA,NA,1749,18,"temperate",58
"SRR5176155.SRS1922031","SRS1922031","SGRP198587","aquatic","AMPLICON",17.5,42.25,NA,NA,2275,18,"temperate",58
"SRR5176120.SRS1922020","SRS1922020","SGRP198587","aquatic","AMPLICON",17.5,42.25,NA,NA,1794,18,"temperate",58
"SRR5176140.SRS1922026","SRS1922026","SGRP198587","aquatic","AMPLICON",17.5,42.25,NA,NA,1663,18,"temperate",58
"SRR5176057.SRS1921990","SRS1921990","SGRP198587","aquatic","AMPLICON",17.5,42.25,NA,NA,1734,18,"temperate",58
"SRR5176061.SRS1921991","SRS1921991","SGRP198587","aquatic","AMPLICON",17.5,42.25,NA,NA,2160,18,"temperate",58
"SRR5176133.SRS1922023","SRS1922023","SGRP198587","aquatic","AMPLICON",17.5,42.25,NA,NA,2226,18,"temperate",58
"SRR5176145.SRS1922028","SRS1922028","SGRP198587","aquatic","AMPLICON",17.5,42.25,NA,NA,1851,18,"temperate",58
"SRR5176143.SRS1922027","SRS1922027","SGRP198587","aquatic","AMPLICON",17.5,42.25,NA,NA,1646,18,"temperate",58
"SRR5176134.SRS1922023","SRS1922023","SGRP198587","aquatic","AMPLICON",17.5,42.25,NA,NA,1999,18,"temperate",58
"SRR5176158.SRS1922032","SRS1922032","SGRP198587","aquatic","AMPLICON",17.5,42.25,NA,NA,2486,18,"temperate",58
"SRR5176058.SRS1921990","SRS1921990","SGRP198587","aquatic","AMPLICON",17.5,42.25,NA,NA,1769,18,"temperate",58
"SRR5176157.SRS1922032","SRS1922032","SGRP198587","aquatic","AMPLICON",17.5,42.25,NA,NA,2194,18,"temperate",58
"SRR5176118.SRS1922018","SRS1922018","SGRP198587","aquatic","AMPLICON",17.5,42.25,NA,NA,1667,18,"temperate",58
"SRR5175913.SRS1921936","SRS1921936","SGRP198587","aquatic","AMPLICON",17.5,42.25,NA,NA,1683,18,"temperate",58
"SRR5176066.SRS1921993","SRS1921993","SGRP198587","aquatic","AMPLICON",17.5,42.25,NA,NA,2022,18,"temperate",58
"SRR5176060.SRS1921991","SRS1921991","SGRP198587","aquatic","AMPLICON",17.5,42.25,NA,NA,2080,18,"temperate",58
"SRR5176160.SRS1922033","SRS1922033","SGRP198587","aquatic","AMPLICON",17.5,42.25,NA,NA,1736,18,"temperate",58
"SRR5176069.SRS1921994","SRS1921994","SGRP198587","aquatic","AMPLICON",17.5,42.25,NA,NA,1627,18,"temperate",58
"SRR5176070.SRS1921994","SRS1921994","SGRP198587","aquatic","AMPLICON",17.5,42.25,NA,NA,2024,18,"temperate",58
"SRR5176123.SRS1922019","SRS1922019","SGRP198587","aquatic","AMPLICON",17.5,42.25,NA,NA,2215,18,"temperate",58
"SRR5176062.SRS1921991","SRS1921991","SGRP198587","aquatic","AMPLICON",17.5,42.25,NA,NA,2228,18,"temperate",58
"SRR5176159.SRS1922032","SRS1922032","SGRP198587","aquatic","AMPLICON",17.5,42.25,NA,NA,2103,18,"temperate",58
"SRR5176135.SRS1922024","SRS1922024","SGRP198587","aquatic","AMPLICON",17.5,42.25,NA,NA,1683,18,"temperate",58
"SRR5176156.SRS1922031","SRS1922031","SGRP198587","aquatic","AMPLICON",17.5,42.25,NA,NA,2484,18,"temperate",58
"SRR5176072.SRS1921995","SRS1921995","SGRP198587","aquatic","AMPLICON",17.5,42.25,NA,NA,1652,18,"temperate",58
"SRR1605895.SRS717731","SRS717731","SGRP293781","aquatic","AMPLICON",17.689375,41.5259,7.66354166666667,3,2376,18,"temperate",58
"SRR1605124.SRS707998","SRS707998","SGRP293781","aquatic","AMPLICON",17.689375,41.5259,7.66354166666667,3,2819,18,"temperate",58
"SRR1605488.SRS717601","SRS717601","SGRP293781","aquatic","AMPLICON",17.689375,41.5259,7.66354166666667,3,1991,18,"temperate",58
"SRR1614624.SRS723394","SRS723394","SGRP293781","aquatic","AMPLICON",17.689375,41.79,7.66354166666667,3,1965,18,"temperate",58
"SRR1605844.SRS717698","SRS717698","SGRP293781","aquatic","AMPLICON",17.689375,41.5259,7.66354166666667,3,1855,18,"temperate",58
"SRR1605842.SRS717696","SRS717696","SGRP293781","aquatic","AMPLICON",17.689375,41.5259,7.66354166666667,3,2084,18,"temperate",58
"SRR1605495.SRS717608","SRS717608","SGRP293781","aquatic","AMPLICON",17.689375,41.5259,7.66354166666667,3,2972,18,"temperate",58
"SRR1605491.SRS717604","SRS717604","SGRP293781","aquatic","AMPLICON",17.689375,41.5259,7.66354166666667,3,2304,18,"temperate",58
"SRR1605489.SRS708003","SRS708003","SGRP293781","aquatic","AMPLICON",17.689375,41.5259,7.66354166666667,3,1811,18,"temperate",58
"SRR1605730.SRS717639","SRS717639","SGRP293781","aquatic","AMPLICON",17.689375,41.5259,7.66354166666667,3,2222,18,"temperate",58
"SRR1605125.SRS708001","SRS708001","SGRP293781","aquatic","AMPLICON",17.689375,41.5259,7.66354166666667,3,1958,18,"temperate",58
"SRR1605848.SRS717702","SRS717702","SGRP293781","aquatic","AMPLICON",17.689375,41.5259,7.66354166666667,3,2037,18,"temperate",58
"SRR1605769.SRS717655","SRS717655","SGRP293781","aquatic","AMPLICON",17.689375,41.5259,7.66354166666667,3,2937,18,"temperate",58
"SRR1605805.SRS717677","SRS717677","SGRP293781","aquatic","AMPLICON",17.689375,41.5259,7.66354166666667,3,1853,18,"temperate",58
"SRR1605098.SRS707992","SRS707992","SGRP293781","aquatic","AMPLICON",17.689375,41.5259,7.66354166666667,3,2917,18,"temperate",58
"SRR1612105.SRS717676","SRS717676","SGRP293781","aquatic","AMPLICON",17.689375,41.5259,7.66354166666667,3,3233,18,"temperate",58
"SRR1605126.SRS708002","SRS708002","SGRP293781","aquatic","AMPLICON",17.689375,41.5259,7.66354166666667,3,2729,18,"temperate",58
"SRR1605841.SRS717695","SRS717695","SGRP293781","aquatic","AMPLICON",17.689375,41.5259,7.66354166666667,3,2162,18,"temperate",58
"SRR1605743.SRS717644","SRS717644","SGRP293781","aquatic","AMPLICON",17.689375,41.5259,7.66354166666667,3,2512,18,"temperate",58
"SRR1605824.SRS717682","SRS717682","SGRP293781","aquatic","AMPLICON",17.689375,41.5259,7.66354166666667,3,1774,18,"temperate",58
"SRR1617408.SRS717612","SRS717612","SGRP293781","aquatic","AMPLICON",17.689375,41.5259,7.66354166666667,3,2539,18,"temperate",58
"SRR1605490.SRS717603","SRS717603","SGRP293781","aquatic","AMPLICON",17.689375,41.5259,7.66354166666667,3,2241,18,"temperate",58
"SRR1614620.SRS723390","SRS723390","SGRP293781","aquatic","AMPLICON",17.689375,41.79,7.66354166666667,3,2798,18,"temperate",58
"SRR1605492.SRS717605","SRS717605","SGRP293781","aquatic","AMPLICON",17.689375,41.5259,7.66354166666667,3,2450,18,"temperate",58
"SRR1605096.SRS706847","SRS706847","SGRP293781","aquatic","AMPLICON",17.689375,41.5259,7.66354166666667,3,3213,18,"temperate",58
"SRR1605887.SRS717724","SRS717724","SGRP293781","aquatic","AMPLICON",17.689375,41.5259,7.66354166666667,3,2479,18,"temperate",58
"SRR1605487.SRS717600","SRS717600","SGRP293781","aquatic","AMPLICON",17.689375,41.5259,7.66354166666667,3,2645,18,"temperate",58
"SRR1614628.SRS723398","SRS723398","SGRP293781","aquatic","AMPLICON",17.689375,41.83,7.66354166666667,3,3265,18,"temperate",58
"SRR1605838.SRS717694","SRS717694","SGRP293781","aquatic","AMPLICON",17.689375,41.5259,7.66354166666667,3,3028,18,"temperate",58
"SRR1605899.SRS717736","SRS717736","SGRP293781","aquatic","AMPLICON",17.689375,41.5259,7.66354166666667,3,1913,18,"temperate",58
"SRR1614623.SRS723393","SRS723393","SGRP293781","aquatic","AMPLICON",17.689375,41.79,7.66354166666667,3,2581,18,"temperate",58
"ERR1879863.ERS493517","ERS493517","SGRP231872","aquatic","AMPLICON",18.4509938571429,33.0234,NA,5,1741,18,"temperate",58
"ERR562479.ERS487930","ERS487930","SGRP254644","aquatic","AMPLICON",18.7595828,35.5572,NA,16,1243,19,"temperate",88
"ERR562705.ERS477989","ERS477989","SGRP231793","aquatic","AMPLICON",18.7960083529412,42.1874,NA,32.0454545454545,948,19,"temperate",88
"ERR1756105.ERS494341","ERS494341","SGRP231801","aquatic","AMPLICON",18.8003714,31.8366,NA,12,2788,19,"temperate",88
"ERR1756002.ERS494403","ERS494403","SGRP231801","aquatic","AMPLICON",18.8003714,34.0491,NA,12,1347,19,"temperate",88
"ERR1879740.ERS494499","ERS494499","SGRP231801","aquatic","AMPLICON",18.8003714,35.7956,NA,12,1976,19,"temperate",88
"ERR1755922.ERS494341","ERS494341","SGRP231801","aquatic","AMPLICON",18.8003714,31.8366,NA,12,1555,19,"temperate",88
"ERR1756173.ERS494501","ERS494501","SGRP231801","aquatic","AMPLICON",18.8003714,35.7956,NA,12,1746,19,"temperate",88
"ERR1756365.ERS494403","ERS494403","SGRP231801","aquatic","AMPLICON",18.8003714,34.0491,NA,12,2225,19,"temperate",88
"ERR1756169.ERS494304","ERS494304","SGRP231801","aquatic","AMPLICON",18.8003714,32.9705,NA,12,2036,19,"temperate",88
"ERR1756270.ERS494248","ERS494248","SGRP231801","aquatic","AMPLICON",18.8003714,34.8341,NA,12,2084,19,"temperate",88
"ERR1879940.ERS494452","ERS494452","SGRP231801","aquatic","AMPLICON",18.8003714,35.8591,NA,12,1829,19,"temperate",88
"ERR1755971.ERS494454","ERS494454","SGRP231801","aquatic","AMPLICON",18.8003714,35.8591,NA,12,1690,19,"temperate",88
"ERR562364.ERS488446","ERS488446","SGRP231852","aquatic","AMPLICON",18.89819575,39.8401,NA,5,1395,19,"temperate",88
"ERR562472.ERS478008","ERS478008","SGRP231852","aquatic","AMPLICON",18.89819575,42.1715,NA,5,1037,19,"temperate",88
"ERR562484.ERS488469","ERS488469","SGRP231852","aquatic","AMPLICON",18.89819575,39.8346,NA,5,1117,19,"temperate",88
"ERR1756167.ERS488288","ERS488288","SGRP231852","aquatic","AMPLICON",18.89819575,39.9133,NA,5,1192,19,"temperate",88
"ERR562590.ERS488249","ERS488249","SGRP231852","aquatic","AMPLICON",18.89819575,40.6686,NA,5,1433,19,"temperate",88
